family,space,layer,condition,kind,pos_bucket,mean,lo,hi,n_prompts
prompt,suca,8,own_cot,raw,80,0.3497602343559265,0.3497602343559265,0.3497602343559265,1
prompt,suca,8,own_cot,raw,90,0.3030520975589752,0.3030520975589752,0.3030520975589752,1
prompt,suca,8,own_cot,raw_system,0,0.00626759190345183,0.0011748775141313672,0.011360306292772293,2
prompt,suca,8,own_cot,raw_system,10,0.006364100525388494,0.00045325123937800527,0.012274949811398983,2
prompt,suca,8,own_cot,raw_system,20,0.00013772834790870547,6.287524593062699e-05,0.00021258144988678396,2
prompt,suca,8,own_cot,raw_system,30,0.00017440498777432367,7.93000654084608e-05,0.00026950991014018655,2
prompt,suca,8,own_cot,raw_system,40,0.00016088239135569893,5.016184150008485e-05,0.000271602941211313,2
prompt,suca,8,own_cot,raw_system,50,0.00024728708740440197,3.7558529584202915e-05,0.00045701564522460103,2
prompt,suca,8,own_cot,raw_system,60,5.478461207530927e-05,9.397550456924364e-06,0.00010017167369369417,2
prompt,suca,8,own_cot,raw_system,70,0.0002669828827492893,0.0002669828827492893,0.0002669828827492893,1
prompt,suca,8,own_cot,raw_system,80,0.001956670079380274,0.001956670079380274,0.001956670079380274,1
prompt,suca,8,own_cot,raw_system,90,0.0019639949314296246,0.0019639949314296246,0.0019639949314296246,1
prompt,suca,8,own_cot,raw_user,0,0.8913223743438721,0.801174521446228,0.9814702272415161,2
prompt,suca,8,own_cot,raw_user,10,0.278207503259182,0.1920212358236313,0.36439377069473267,2
prompt,suca,8,own_cot,raw_user,20,0.03333272383315489,0.0010823527118191123,0.06558309495449066,2
prompt,suca,8,own_cot,raw_user,30,0.01660573555273004,0.0006422899314202368,0.03256918117403984,2
prompt,suca,8,own_cot,raw_user,40,0.018994778009073343,0.00020519194367807359,0.03778436407446861,2
prompt,suca,8,own_cot,raw_user,50,0.03931586132966913,0.00012213113950565457,0.07850959151983261,2
prompt,suca,8,own_cot,raw_user,60,0.025621415950809023,5.433316619019024e-05,0.051188498735427856,2
prompt,suca,8,own_cot,raw_user,70,0.025381887331604958,0.025381887331604958,0.025381887331604958,1
prompt,suca,8,own_cot,raw_user,80,0.04808324947953224,0.04808324947953224,0.04808324947953224,1
prompt,suca,8,own_cot,raw_user,90,0.04037921875715256,0.04037921875715256,0.04037921875715256,1
prompt,suca,8,own_cot,raw_assistant,0,0.000279721301922109,0.0002028926246566698,0.00035654997918754816,2
prompt,suca,8,own_cot,raw_assistant,10,0.04407970793545246,0.018985789269208908,0.06917362660169601,2
prompt,suca,8,own_cot,raw_assistant,20,0.3764597550034523,0.1883700042963028,0.5645495057106018,2
prompt,suca,8,own_cot,raw_assistant,30,0.36955535411834717,0.3273548483848572,0.41175585985183716,2
prompt,suca,8,own_cot,raw_assistant,40,0.5059051513671875,0.4495946764945984,0.5622156262397766,2
prompt,suca,8,own_cot,raw_assistant,50,0.5031811594963074,0.44161534309387207,0.5647469758987427,2
prompt,suca,8,own_cot,raw_assistant,60,0.31642527133226395,0.24795930087566376,0.38489124178886414,2
prompt,suca,8,own_cot,raw_assistant,70,0.25596460700035095,0.25596460700035095,0.25596460700035095,1
prompt,suca,8,own_cot,raw_assistant,80,0.600199818611145,0.600199818611145,0.600199818611145,1
prompt,suca,8,own_cot,raw_assistant,90,0.6546047329902649,0.6546047329902649,0.6546047329902649,1
prompt,suca,8,own_cot,minus_null,0,0.1017706438433379,0.006430798675864935,0.19711048901081085,2
prompt,suca,8,own_cot,minus_null,10,0.6658297777175903,0.611919641494751,0.7197399139404297,2
prompt,suca,8,own_cot,minus_null,20,0.5778289139270782,0.41030144691467285,0.7453563809394836,2
prompt,suca,8,own_cot,minus_null,30,0.5961837768554688,0.5540176630020142,0.6383498907089233,2
prompt,suca,8,own_cot,minus_null,40,0.47293737530708313,0.4338145852088928,0.5120601654052734,2
prompt,suca,8,own_cot,minus_null,50,0.45002490282058716,0.4220225214958191,0.4780272841453552,2
prompt,suca,8,own_cot,minus_null,60,0.6552766561508179,0.5631023049354553,0.7474510073661804,2
prompt,suca,8,own_cot,minus_null,70,0.7180161476135254,0.7180161476135254,0.7180161476135254,1
prompt,suca,8,own_cot,minus_null,80,0.3494636118412018,0.3494636118412018,0.3494636118412018,1
prompt,suca,8,own_cot,minus_null,90,0.30249086022377014,0.30249086022377014,0.30249086022377014,1
prompt,suca,8,shuffled,raw,0,0.0027164784260094166,0.0026350519619882107,0.0027979048900306225,2
prompt,suca,8,shuffled,raw,10,0.010752740083262324,0.006462646182626486,0.015042833983898163,2
prompt,suca,8,shuffled,raw,20,0.035639104433357716,0.009370123967528343,0.06190808489918709,2
prompt,suca,8,shuffled,raw,30,0.09463281463831663,0.008325686678290367,0.1809399425983429,2
prompt,suca,8,shuffled,raw,40,0.12213957868516445,0.019401725381612778,0.22487743198871613,2
prompt,suca,8,shuffled,raw,50,0.039653333369642496,0.013542492873966694,0.0657641738653183,2
prompt,suca,8,shuffled,raw,60,0.018913521897047758,0.014962037093937397,0.02286500670015812,2
prompt,suca,8,shuffled,raw,70,0.02298356220126152,0.02298356220126152,0.02298356220126152,1
prompt,suca,8,shuffled,raw,80,0.02944258786737919,0.02944258786737919,0.02944258786737919,1
prompt,suca,8,shuffled,raw,90,0.08326827734708786,0.08326827734708786,0.08326827734708786,1
prompt,suca,8,shuffled,raw_system,0,0.0043555599404498935,0.0018773290794342756,0.006833790801465511,2
prompt,suca,8,shuffled,raw_system,10,0.013918569311499596,0.0036580506712198257,0.024179087951779366,2
prompt,suca,8,shuffled,raw_system,20,0.006862969137728214,0.006020187400281429,0.007705750875174999,2
prompt,suca,8,shuffled,raw_system,30,0.008577122527640313,0.0009419418638572097,0.016212303191423416,2
prompt,suca,8,shuffled,raw_system,40,0.00874562026001513,0.0014773537404835224,0.016013886779546738,2
prompt,suca,8,shuffled,raw_system,50,0.007104494608938694,0.005641150288283825,0.008567838929593563,2
prompt,suca,8,shuffled,raw_system,60,0.008618713938631117,0.001617377856746316,0.015620050020515919,2
prompt,suca,8,shuffled,raw_system,70,0.0012961665634065866,0.0012961665634065866,0.0012961665634065866,1
prompt,suca,8,shuffled,raw_system,80,0.003251708345487714,0.003251708345487714,0.003251708345487714,1
prompt,suca,8,shuffled,raw_system,90,0.006141620688140392,0.006141620688140392,0.006141620688140392,1
prompt,suca,8,shuffled,raw_user,0,0.9926531910896301,0.9903918504714966,0.9949145317077637,2
prompt,suca,8,shuffled,raw_user,10,0.9722287654876709,0.9558389782905579,0.9886185526847839,2
prompt,suca,8,shuffled,raw_user,20,0.9476096630096436,0.9130170941352844,0.9822022318840027,2
prompt,suca,8,shuffled,raw_user,30,0.8560984134674072,0.7224689722061157,0.9897278547286987,2
prompt,suca,8,shuffled,raw_user,40,0.8229085206985474,0.667804479598999,0.9780125617980957,2
prompt,suca,8,shuffled,raw_user,50,0.9430177211761475,0.9089622497558594,0.9770731925964355,2
prompt,suca,8,shuffled,raw_user,60,0.9681473970413208,0.9627237915992737,0.9735710024833679,2
prompt,suca,8,shuffled,raw_user,70,0.9743770360946655,0.9743770360946655,0.9743770360946655,1
prompt,suca,8,shuffled,raw_user,80,0.9470628499984741,0.9470628499984741,0.9470628499984741,1
prompt,suca,8,shuffled,raw_user,90,0.8949661254882812,0.8949661254882812,0.8949661254882812,1
prompt,suca,8,shuffled,raw_assistant,0,0.00027479128766572103,0.00013931292050983757,0.0004102696548216045,2
prompt,suca,8,shuffled,raw_assistant,10,0.003099951194599271,0.0012607285752892494,0.004939173813909292,2
prompt,suca,8,shuffled,raw_assistant,20,0.009888276690617204,0.0024075047113001347,0.017369048669934273,2
prompt,suca,8,shuffled,raw_assistant,30,0.040691648435313255,0.001004511141218245,0.08037878572940826,2
prompt,suca,8,shuffled,raw_assistant,40,0.046206265105865896,0.0011083323042839766,0.09130419790744781,2
prompt,suca,8,shuffled,raw_assistant,50,0.01022445410490036,0.003743162378668785,0.016705745831131935,2
prompt,suca,8,shuffled,raw_assistant,60,0.0043203565292060375,0.0019466085359454155,0.0066941045224666595,2
prompt,suca,8,shuffled,raw_assistant,70,0.0013432750711217523,0.0013432750711217523,0.0013432750711217523,1
prompt,suca,8,shuffled,raw_assistant,80,0.020242810249328613,0.020242810249328613,0.020242810249328613,1
prompt,suca,8,shuffled,raw_assistant,90,0.015624050982296467,0.015624050982296467,0.015624050982296467,1
prompt,suca,8,shuffled,minus_null,0,0.002356790704652667,0.002297780243679881,0.002415801165625453,2
prompt,suca,8,shuffled,minus_null,10,0.00523382930259686,-0.0003276366333011538,0.010795295238494873,2
prompt,suca,8,shuffled,minus_null,20,0.023398212622851133,0.008742458187043667,0.0380539670586586,2
prompt,suca,8,shuffled,minus_null,30,0.07715210132300854,0.006937902420759201,0.14736630022525787,2
prompt,suca,8,shuffled,minus_null,40,0.12013777531683445,0.019112560898065567,0.22116298973560333,2
prompt,suca,8,shuffled,minus_null,50,0.03242256725206971,0.012151767499744892,0.05269336700439453,2
prompt,suca,8,shuffled,minus_null,60,0.01629162859171629,0.010436054319143295,0.022147202864289284,2
prompt,suca,8,shuffled,minus_null,70,0.02261321060359478,0.02261321060359478,0.02261321060359478,1
prompt,suca,8,shuffled,minus_null,80,0.029145970940589905,0.029145970940589905,0.029145970940589905,1
prompt,suca,8,shuffled,minus_null,90,0.08270704001188278,0.08270704001188278,0.08270704001188278,1
prompt,suca,8,reversed,raw,0,0.00794487283565104,0.0035331309773027897,0.01235661469399929,2
prompt,suca,8,reversed,raw,10,0.08032939583063126,0.02030092477798462,0.1403578668832779,2
prompt,suca,8,reversed,raw,20,0.27094059251248837,0.025757770985364914,0.5161234140396118,2
prompt,suca,8,reversed,raw,30,0.15167350880801678,0.011434581130743027,0.2919124364852905,2
prompt,suca,8,reversed,raw,40,0.2112699756398797,0.012754442170262337,0.40978550910949707,2
prompt,suca,8,reversed,raw,50,0.4454922340810299,0.011306814849376678,0.8796776533126831,2
prompt,suca,8,reversed,raw,60,0.29905080888420343,0.022201837971806526,0.5758997797966003,2
prompt,suca,8,reversed,raw,70,0.048475008457899094,0.048475008457899094,0.048475008457899094,1
prompt,suca,8,reversed,raw,80,0.4705841541290283,0.4705841541290283,0.4705841541290283,1
prompt,suca,8,reversed,raw,90,0.606427013874054,0.606427013874054,0.606427013874054,1
prompt,suca,8,reversed,raw_system,0,0.035834355279803276,0.019986499100923538,0.051682211458683014,2
prompt,suca,8,reversed,raw_system,10,0.10232705995440483,0.09396892786026001,0.11068519204854965,2
prompt,suca,8,reversed,raw_system,20,0.016860139556229115,0.016849352046847343,0.016870927065610886,2
prompt,suca,8,reversed,raw_system,30,0.0027172925183549523,0.0023468961007893085,0.003087688935920596,2
prompt,suca,8,reversed,raw_system,40,0.002607764909043908,0.0021489933133125305,0.0030665365047752857,2
prompt,suca,8,reversed,raw_system,50,0.001160004670964554,0.00029802072094753385,0.002021988620981574,2
prompt,suca,8,reversed,raw_system,60,0.003661886148620397,0.0009491910459473729,0.006374581251293421,2
prompt,suca,8,reversed,raw_system,70,0.0004335853736847639,0.0004335853736847639,0.0004335853736847639,1
prompt,suca,8,reversed,raw_system,80,0.00020140790729783475,0.00020140790729783475,0.00020140790729783475,1
prompt,suca,8,reversed,raw_system,90,9.477273124502972e-05,9.477273124502972e-05,9.477273124502972e-05,1
prompt,suca,8,reversed,raw_user,0,0.9466531872749329,0.919572651386261,0.9737337231636047,2
prompt,suca,8,reversed,raw_user,10,0.6297850757837296,0.4427923262119293,0.8167778253555298,2
prompt,suca,8,reversed,raw_user,20,0.6290518790483475,0.316241055727005,0.9418627023696899,2
prompt,suca,8,reversed,raw_user,30,0.49522837763652205,0.008876676671206951,0.9815800786018372,2
prompt,suca,8,reversed,raw_user,40,0.49828108958899975,0.01626783236861229,0.9802943468093872,2
prompt,suca,8,reversed,raw_user,50,0.49315757112344727,0.0009086242644116282,0.9854065179824829,2
prompt,suca,8,reversed,raw_user,60,0.5457160472869873,0.1161876916885376,0.975244402885437,2
prompt,suca,8,reversed,raw_user,70,0.9510351419448853,0.9510351419448853,0.9510351419448853,1
prompt,suca,8,reversed,raw_user,80,0.5227038264274597,0.5227038264274597,0.5227038264274597,1
prompt,suca,8,reversed,raw_user,90,0.34557265043258667,0.34557265043258667,0.34557265043258667,1
prompt,suca,8,reversed,raw_assistant,0,0.009567617322318256,0.0027466805186122656,0.016388554126024246,2
prompt,suca,8,reversed,raw_assistant,10,0.18755851313471794,0.052236102521419525,0.32288092374801636,2
prompt,suca,8,reversed,raw_assistant,20,0.08314739400520921,0.015508596785366535,0.15078619122505188,2
prompt,suca,8,reversed,raw_assistant,30,0.35038083977997303,0.004638437181711197,0.6961232423782349,2
prompt,suca,8,reversed,raw_assistant,40,0.2878411980345845,0.003884667530655861,0.5717977285385132,2
prompt,suca,8,reversed,raw_assistant,50,0.060190205345861614,0.0012647227849811316,0.1191156879067421,2
prompt,suca,8,reversed,raw_assistant,60,0.15157123404787853,0.001604566932655871,0.3015379011631012,2
prompt,suca,8,reversed,raw_assistant,70,5.63066168979276e-05,5.63066168979276e-05,5.63066168979276e-05,1
prompt,suca,8,reversed,raw_assistant,80,0.006510583218187094,0.006510583218187094,0.006510583218187094,1
prompt,suca,8,reversed,raw_assistant,90,0.0479055754840374,0.0479055754840374,0.0479055754840374,1
prompt,suca,8,reversed,minus_null,0,0.007585185230709612,0.003195858793333173,0.011974511668086052,2
prompt,suca,8,reversed,minus_null,10,0.07481048721820116,0.01605338789522648,0.13356758654117584,2
prompt,suca,8,reversed,minus_null,20,0.25869972072541714,0.025130104273557663,0.4922693371772766,2
prompt,suca,8,reversed,minus_null,30,0.13419278804212809,0.01004679687321186,0.2583387792110443,2
prompt,suca,8,reversed,minus_null,40,0.2092681573703885,0.012465277686715126,0.4060710370540619,2
prompt,suca,8,reversed,minus_null,50,0.4382614605128765,0.009916089475154877,0.8666068315505981,2
prompt,suca,8,reversed,minus_null,60,0.29642892722040415,0.02148403413593769,0.5713738203048706,2
prompt,suca,8,reversed,minus_null,70,0.048104654997587204,0.048104654997587204,0.048104654997587204,1
prompt,suca,8,reversed,minus_null,80,0.470287561416626,0.470287561416626,0.470287561416626,1
prompt,suca,8,reversed,minus_null,90,0.6058657765388489,0.6058657765388489,0.6058657765388489,1
prompt,suca,8,neutral,raw,0,0.0003596878086682409,0.0003372718929313123,0.0003821037244051695,2
prompt,suca,8,neutral,raw,10,0.005518910242244601,0.004247537348419428,0.006790283136069775,2
prompt,suca,8,neutral,raw,20,0.012240891577675939,0.000627665314823389,0.023854117840528488,2
prompt,suca,8,neutral,raw,30,0.017480719252489507,0.001387784956023097,0.03357365354895592,2
prompt,suca,8,neutral,raw,40,0.002001804270548746,0.0002891648910008371,0.003714443650096655,2
prompt,suca,8,neutral,raw,50,0.007230765011627227,0.001390725956298411,0.013070804066956043,2
prompt,suca,8,neutral,raw,60,0.0026218935381621122,0.0007178038358688354,0.004525983240455389,2
prompt,suca,8,neutral,raw,70,0.00037035075365565717,0.00037035075365565717,0.00037035075365565717,1
prompt,suca,8,neutral,raw,80,0.00029661579173989594,0.00029661579173989594,0.00029661579173989594,1
prompt,suca,8,neutral,raw,90,0.0005612341919913888,0.0005612341919913888,0.0005612341919913888,1
prompt,suca,8,neutral,raw_system,0,0.012654286809265614,0.011543489061295986,0.013765084557235241,2
prompt,suca,8,neutral,raw_system,10,0.030442871153354645,0.0278758704662323,0.03300987184047699,2
prompt,suca,8,neutral,raw_system,20,0.038420460652559996,0.008000156842172146,0.06884076446294785,2
prompt,suca,8,neutral,raw_system,30,0.047128958627581596,0.03766193613409996,0.05659598112106323,2
prompt,suca,8,neutral,raw_system,40,0.018094664439558983,0.007237933576107025,0.02895139530301094,2
prompt,suca,8,neutral,raw_system,50,0.01305738277733326,0.011853375472128391,0.014261390082538128,2
prompt,suca,8,neutral,raw_system,60,0.00719978119013831,0.001706932089291513,0.012692630290985107,2
prompt,suca,8,neutral,raw_system,70,0.010045128874480724,0.010045128874480724,0.010045128874480724,1
prompt,suca,8,neutral,raw_system,80,0.0023657509591430426,0.0023657509591430426,0.0023657509591430426,1
prompt,suca,8,neutral,raw_system,90,0.013814285397529602,0.013814285397529602,0.013814285397529602,1
prompt,suca,8,neutral,raw_user,0,0.986976832151413,0.9858442544937134,0.9881094098091125,2
prompt,suca,8,neutral,raw_user,10,0.9623121619224548,0.9568416476249695,0.9677826762199402,2
prompt,suca,8,neutral,raw_user,20,0.9474286437034607,0.9035137891769409,0.9913434982299805,2
prompt,suca,8,neutral,raw_user,30,0.9341661930084229,0.9080605506896973,0.9602718353271484,2
prompt,suca,8,neutral,raw_user,40,0.9792923629283905,0.9661885499954224,0.9923961758613586,2
prompt,suca,8,neutral,raw_user,50,0.9793950021266937,0.9724170565605164,0.9863729476928711,2
prompt,suca,8,neutral,raw_user,60,0.9899826645851135,0.9862338304519653,0.9937314987182617,2
prompt,suca,8,neutral,raw_user,70,0.9894272089004517,0.9894272089004517,0.9894272089004517,1
prompt,suca,8,neutral,raw_user,80,0.9972549676895142,0.9972549676895142,0.9972549676895142,1
prompt,suca,8,neutral,raw_user,90,0.9851915240287781,0.9851915240287781,0.9851915240287781,1
prompt,suca,8,neutral,raw_assistant,0,9.217771548719611e-06,8.58527437230805e-06,9.850268725131173e-06,2
prompt,suca,8,neutral,raw_assistant,10,0.0017260338863707148,9.38824814511463e-05,0.003358185291290283,2
prompt,suca,8,neutral,raw_assistant,20,0.0019100078352494165,2.871020114980638e-05,0.0037913054693490267,2
prompt,suca,8,neutral,raw_assistant,30,0.0012241177319083363,0.0006784465513192117,0.0017697889124974608,2
prompt,suca,8,neutral,raw_assistant,40,0.0006111752700235229,7.670724153285846e-05,0.0011456432985141873,2
prompt,suca,8,neutral,raw_assistant,50,0.000316883742925711,0.00025075837038457394,0.000383009115466848,2
prompt,suca,8,neutral,raw_assistant,60,0.0001956903415702982,3.5617933463072404e-05,0.00035576274967752397,2
prompt,suca,8,neutral,raw_assistant,70,0.00015727008576504886,0.00015727008576504886,0.00015727008576504886,1
prompt,suca,8,neutral,raw_assistant,80,8.275183790829033e-05,8.275183790829033e-05,8.275183790829033e-05,1
prompt,suca,8,neutral,raw_assistant,90,0.0004328800714574754,0.0004328800714574754,0.0004328800714574754,1
prompt,suca,8,shifted,raw,-100,0.00040917594742495567,4.747443017549813e-05,0.0007708774646744132,2
prompt,suca,8,shifted,raw,-90,0.002506526347133331,0.0004874559526797384,0.004525596741586924,2
prompt,suca,8,shifted,raw,-80,0.00538264773786068,0.0002132263034582138,0.010552069172263145,2
prompt,suca,8,shifted,raw,-70,0.0007443787617376074,0.0003317160008009523,0.0011570415226742625,2
prompt,suca,8,shifted,raw,-60,0.008589788631070405,0.001835916773416102,0.015343660488724709,2
prompt,suca,8,shifted,raw,-50,0.003924273521988653,0.00026960691320709884,0.0075789401307702065,2
prompt,suca,8,shifted,raw,-40,0.004361733990663197,0.00019180627714376897,0.008531661704182625,2
prompt,suca,8,shifted,raw,-30,0.006354572455165908,0.00038616586243733764,0.012322979047894478,2
prompt,suca,8,shifted,raw,-20,0.029452767612383468,0.0001112155950977467,0.05879431962966919,2
prompt,suca,8,shifted,raw,-10,0.02023988771816221,2.5700695914565586e-05,0.04045407474040985,2
prompt,suca,8,shifted,raw,0,0.3223298639059067,0.17976132035255432,0.46489840745925903,2
prompt,suca,8,shifted,raw,10,0.7416959702968597,0.7335023880004883,0.7498895525932312,2
prompt,suca,8,shifted,raw,20,0.6514192521572113,0.5326133966445923,0.7702251076698303,2
prompt,suca,8,shifted,raw,30,0.6179260313510895,0.5339390635490417,0.7019129991531372,2
prompt,suca,8,shifted,raw,40,0.46745994687080383,0.42697781324386597,0.5079420804977417,2
prompt,suca,8,shifted,raw,50,0.4480396956205368,0.4417480528354645,0.45433133840560913,2
prompt,suca,8,shifted,raw,60,0.6482129096984863,0.4631935954093933,0.8332322239875793,2
prompt,suca,8,shifted,raw,70,0.6061148047447205,0.6061148047447205,0.6061148047447205,1
prompt,suca,8,shifted,raw,80,0.1705266684293747,0.1705266684293747,0.1705266684293747,1
prompt,suca,8,shifted,raw,90,0.14555272459983826,0.14555272459983826,0.14555272459983826,1
prompt,suca,8,shifted,raw_system,-100,0.10153768304735422,0.015750812366604805,0.18732455372810364,2
prompt,suca,8,shifted,raw_system,-90,0.06074747070670128,0.032439686357975006,0.08905525505542755,2
prompt,suca,8,shifted,raw_system,-80,0.0058032735250890255,0.004853256046772003,0.006753291003406048,2
prompt,suca,8,shifted,raw_system,-70,0.004438328091055155,0.0020518521778285503,0.006824804004281759,2
prompt,suca,8,shifted,raw_system,-60,0.004741879645735025,0.0017476100474596024,0.0077361492440104485,2
prompt,suca,8,shifted,raw_system,-50,0.011756239109672606,0.0010422852355986834,0.02247019298374653,2
prompt,suca,8,shifted,raw_system,-40,0.055695264134556055,0.007543657906353474,0.10384687036275864,2
prompt,suca,8,shifted,raw_system,-30,0.026665720157325268,0.012836983427405357,0.04049445688724518,2
prompt,suca,8,shifted,raw_system,-20,0.03157109394669533,0.009571418166160583,0.05357076972723007,2
prompt,suca,8,shifted,raw_system,-10,0.2048724025953561,0.004687672946602106,0.4050571322441101,2
prompt,suca,8,shifted,raw_system,0,0.02818602812476456,0.00499131390824914,0.051380742341279984,2
prompt,suca,8,shifted,raw_system,10,0.004035681718960404,0.00015054969117045403,0.007920813746750355,2
prompt,suca,8,shifted,raw_system,20,0.0008180870718206279,3.6197699955664575e-05,0.0015999764436855912,2
prompt,suca,8,shifted,raw_system,30,0.00032450840808451176,0.0001648419420234859,0.0004841748741455376,2
prompt,suca,8,shifted,raw_system,40,0.0003401722206035629,0.00019044047803618014,0.0004899039631709456,2
prompt,suca,8,shifted,raw_system,50,0.00032621747232042253,0.0002991874935105443,0.00035324745113030076,2
prompt,suca,8,shifted,raw_system,60,0.00023289959062822163,8.182559395208955e-05,0.0003839735873043537,2
prompt,suca,8,shifted,raw_system,70,0.000585902773309499,0.000585902773309499,0.000585902773309499,1
prompt,suca,8,shifted,raw_system,80,0.0035686057526618242,0.0035686057526618242,0.0035686057526618242,1
prompt,suca,8,shifted,raw_system,90,0.0031967200338840485,0.0031967200338840485,0.0031967200338840485,1
prompt,suca,8,shifted,raw_user,-100,0.8913921117782593,0.7985833883285522,0.9842008352279663,2
prompt,suca,8,shifted,raw_user,-90,0.9279131591320038,0.8887602090835571,0.9670661091804504,2
prompt,suca,8,shifted,raw_user,-80,0.9876131415367126,0.9803619384765625,0.9948643445968628,2
prompt,suca,8,shifted,raw_user,-70,0.9945707619190216,0.9915539622306824,0.9975875616073608,2
prompt,suca,8,shifted,raw_user,-60,0.9861566424369812,0.976061224937439,0.9962520599365234,2
prompt,suca,8,shifted,raw_user,-50,0.9836678504943848,0.9687682390213013,0.9985674619674683,2
prompt,suca,8,shifted,raw_user,-40,0.9364952743053436,0.8808714151382446,0.9921191334724426,2
prompt,suca,8,shifted,raw_user,-30,0.9650197327136993,0.9449617266654968,0.9850777387619019,2
prompt,suca,8,shifted,raw_user,-20,0.9348515868186951,0.8803390264511108,0.9893641471862793,2
prompt,suca,8,shifted,raw_user,-10,0.6765443682670593,0.3578367829322815,0.9952519536018372,2
prompt,suca,8,shifted,raw_user,0,0.6384851932525635,0.527340292930603,0.7496300935745239,2
prompt,suca,8,shifted,raw_user,10,0.24307561665773392,0.23832210898399353,0.2478291243314743,2
prompt,suca,8,shifted,raw_user,20,0.04537029378116131,0.01795102283358574,0.07278956472873688,2
prompt,suca,8,shifted,raw_user,30,0.029545461758971214,0.020800665020942688,0.03829025849699974,2
prompt,suca,8,shifted,raw_user,40,0.019585739821195602,0.009365972131490707,0.029805507510900497,2
prompt,suca,8,shifted,raw_user,50,0.025058530969545245,0.00207200413569808,0.04804505780339241,2
prompt,suca,8,shifted,raw_user,60,0.03050011256709695,0.010983523912727833,0.050016701221466064,2
prompt,suca,8,shifted,raw_user,70,0.02574535645544529,0.02574535645544529,0.02574535645544529,1
prompt,suca,8,shifted,raw_user,80,0.056771330535411835,0.056771330535411835,0.056771330535411835,1
prompt,suca,8,shifted,raw_user,90,0.04931112006306648,0.04931112006306648,0.04931112006306648,1
prompt,suca,8,shifted,raw_assistant,-100,0.006661036898151451,8.976250001069275e-07,0.013321176171302795,2
prompt,suca,8,shifted,raw_assistant,-90,0.008832866027205455,6.785018740629312e-06,0.01765894703567028,2
prompt,suca,8,shifted,raw_assistant,-80,0.001200887818413321,6.910478987265378e-05,0.002332670846953988,2
prompt,suca,8,shifted,raw_assistant,-70,0.00024652605225128355,2.8815275072702207e-05,0.0004642368294298649,2
prompt,suca,8,shifted,raw_assistant,-60,0.0005116639731568284,0.00016442984633613378,0.0008588980999775231,2
prompt,suca,8,shifted,raw_assistant,-50,0.0006516508292406797,0.00012067880015820265,0.0011826228583231568,2
prompt,suca,8,shifted,raw_assistant,-40,0.003447764669544995,0.00014544022269546986,0.00675008911639452,2
prompt,suca,8,shifted,raw_assistant,-30,0.001959982968401164,0.001699108281172812,0.0022208576556295156,2
prompt,suca,8,shifted,raw_assistant,-20,0.004124520724872127,0.0009531730902381241,0.00729586835950613,2
prompt,suca,8,shifted,raw_assistant,-10,0.09834336075618921,3.469652801868506e-05,0.19665202498435974,2
prompt,suca,8,shifted,raw_assistant,0,0.010998973855748773,0.002770031336694956,0.01922791637480259,2
prompt,suca,8,shifted,raw_assistant,10,0.01119273155927658,0.010747688822448254,0.011637774296104908,2
prompt,suca,8,shifted,raw_assistant,20,0.3023923709988594,0.15694914758205414,0.4478355944156647,2
prompt,suca,8,shifted,raw_assistant,30,0.35220398008823395,0.2768021523952484,0.4276058077812195,2
prompt,suca,8,shifted,raw_assistant,40,0.5126141309738159,0.4822019934654236,0.5430262684822083,2
prompt,suca,8,shifted,raw_assistant,50,0.5265755653381348,0.4973244071006775,0.555826723575592,2
prompt,suca,8,shifted,raw_assistant,60,0.3210540637373924,0.15540029108524323,0.4867078363895416,2
prompt,suca,8,shifted,raw_assistant,70,0.3675539195537567,0.3675539195537567,0.3675539195537567,1
prompt,suca,8,shifted,raw_assistant,80,0.7691333889961243,0.7691333889961243,0.7691333889961243,1
prompt,suca,8,shifted,raw_assistant,90,0.8019393682479858,0.8019393682479858,0.8019393682479858,1
prompt,suca,8,shifted,minus_null,-100,,,,0
prompt,suca,8,shifted,minus_null,-90,,,,0
prompt,suca,8,shifted,minus_null,-80,,,,0
prompt,suca,8,shifted,minus_null,-70,,,,0
prompt,suca,8,shifted,minus_null,-60,,,,0
prompt,suca,8,shifted,minus_null,-50,,,,0
prompt,suca,8,shifted,minus_null,-40,,,,0
prompt,suca,8,shifted,minus_null,-30,,,,0
prompt,suca,8,shifted,minus_null,-20,,,,0
prompt,suca,8,shifted,minus_null,-10,,,,0
prompt,suca,8,shifted,minus_null,0,0.3219701796770096,0.17937922477722168,0.4645611345767975,2
prompt,suca,8,shifted,minus_null,10,0.7361770868301392,0.7267121076583862,0.7456420660018921,2
prompt,suca,8,shifted,minus_null,20,0.6391783654689789,0.5087593197822571,0.7695974111557007,2
prompt,suca,8,shifted,minus_null,30,0.6004453301429749,0.5325512886047363,0.6683393716812134,2
prompt,suca,8,shifted,minus_null,40,0.4654581844806671,0.42668867111206055,0.5042276978492737,2
prompt,suca,8,shifted,minus_null,50,0.4408089220523834,0.4286772310733795,0.45294061303138733,2
prompt,suca,8,shifted,minus_null,60,0.6455910503864288,0.46247583627700806,0.8287062644958496,2
prompt,suca,8,shifted,minus_null,70,0.605744481086731,0.605744481086731,0.605744481086731,1
prompt,suca,8,shifted,minus_null,80,0.17023006081581116,0.17023006081581116,0.17023006081581116,1
prompt,suca,8,shifted,minus_null,90,0.14499148726463318,0.14499148726463318,0.14499148726463318,1
