layer,condition,token_set,smoothing,token_in_prompt_ix,mean,ci_lo,ci_hi,n,input_set
12,bare_t100,all,ewma,143,0.034960147,0.029101692,0.040948663,3,neutral
12,bare_t100,all,ewma,144,0.027691862,0.02223921,0.034033947,3,neutral
12,bare_t100,all,ewma,145,0.02687963,0.019082488,0.03653911,3,neutral
12,bare_t100,all,ewma,146,0.04601713,0.026396712,0.06513353,3,neutral
12,bare_t100,all,ewma,147,0.03494626,0.020425972,0.049172387,3,neutral
12,bare_t100,all,ewma,148,0.027389007,0.017220996,0.03775776,3,neutral
12,bare_t100,all,ewma,149,0.0384395,0.024015948,0.049615797,3,neutral
12,bare_t100,all,ewma,150,0.032158274,0.018447917,0.041446462,3,neutral
12,bare_t100,all,ewma,151,0.033432085,0.025405476,0.047125656,3,neutral
12,bare_t100,all,ewma,152,0.025357837,0.019148156,0.03565638,3,neutral
12,bare_t100,all,ewma,153,0.019074088,0.014387575,0.026820771,3,neutral
12,bare_t100,all,ewma,154,0.01444124,0.010832009,0.020404337,3,neutral
12,bare_t100,all,ewma,155,0.030181075,0.009764968,0.042149678,3,neutral
12,bare_t100,all,ewma,156,0.022911355,0.007469392,0.032103445,3,neutral
12,bare_t100,all,ewma,157,0.019986568,0.006095217,0.03036812,3,neutral
12,bare_t100,all,ewma,158,0.025381356,0.020861896,0.030437002,3,neutral
12,bare_t100,all,ewma,159,0.029328689,0.019018115,0.04579751,3,neutral
12,bare_t100,all,ewma,160,0.091943346,0.03751342,0.14637327,2,neutral
12,bare_t100,all,ewma,161,0.07335453,0.03517634,0.11153272,2,neutral
12,bare_t100,all,ewma,162,0.061143488,0.033265658,0.08902132,2,neutral
12,bare_t100,all,ewma,163,0.077782415,0.051832195,0.10373264,2,neutral
12,bare_t100,all,ewma,164,0.064759344,0.048242643,0.08127604,2,neutral
12,bare_t100,all,ewma,165,0.052335136,0.041769132,0.06290114,2,neutral
12,bare_t100,all,ewma,166,0.04161924,0.035186827,0.048051655,2,neutral
12,bare_t100,all,ewma,167,0.11306038,0.08340819,0.14271256,2,neutral
12,bare_t100,all,ewma,168,0.09963596,0.06388061,0.13539131,2,neutral
12,bare_t100,all,ewma,169,0.11209727,0.052652255,0.17154229,2,neutral
12,bare_t100,all,ewma,170,0.09162099,0.047422525,0.13581945,2,neutral
12,bare_t100,all,ewma,171,0.07180753,0.041514605,0.10210047,2,neutral
12,bare_t100,all,ewma,172,0.05938606,0.033180017,0.08559211,2,neutral
12,bare_t100,all,ewma,173,0.05576219,0.029629884,0.081894495,2,neutral
12,bare_t100,all,ewma,174,0.050137736,0.030072356,0.07020311,2,neutral
12,bare_t100,all,ewma,175,0.052960187,0.026577922,0.079342455,2,neutral
12,bare_t100,all,ewma,176,0.059661493,0.02021028,0.09911271,2,neutral
12,bare_t100,all,ewma,177,0.056305565,0.015767533,0.0968436,2,neutral
12,bare_t100,all,ewma,178,0.049629368,0.017572762,0.081685975,2,neutral
12,bare_t100,all,ewma,179,0.07454136,0.04352003,0.10556269,2,neutral
12,bare_t100,all,ewma,180,0.10216318,0.10076026,0.1035661,2,neutral
12,bare_t100,all,ewma,181,0.15298255,0.08975376,0.21621133,2,neutral
12,bare_t100,all,ewma,182,0.12225469,0.074666426,0.16984296,2,neutral
12,bare_t100,all,ewma,183,0.096414566,0.061310206,0.13151893,2,neutral
12,bare_t100,all,ewma,184,0.091211244,0.04793127,0.13449122,2,neutral
12,bare_t100,all,ewma,185,0.07479647,0.041006558,0.10858637,2,neutral
12,bare_t100,all,ewma,186,0.07016746,0.033767276,0.10656764,2,neutral
12,bare_t100,all,ewma,187,0.11454807,0.06745931,0.16163683,2,neutral
12,bare_t100,all,ewma,188,0.15582488,0.051946167,0.2597036,2,neutral
12,bare_t100,all,ewma,189,0.1268766,0.045852352,0.20790084,2,neutral
12,bare_t100,all,ewma,190,0.10522664,0.054526985,0.1559263,2,neutral
12,bare_t100,all,ewma,191,0.08402554,0.050810445,0.11724063,2,neutral
12,bare_t100,all,ewma,192,0.07187638,0.04402848,0.09972428,2,neutral
12,bare_t100,all,ewma,193,0.058181,0.041263767,0.07509823,2,neutral
12,bare_t100,all,ewma,194,0.0692257,0.056467015,0.08198437,2,neutral
12,bare_t100,all,ewma,195,0.081915736,0.042380463,0.12145101,2,neutral
12,bare_t100,all,ewma,196,0.07302451,0.032435477,0.11361355,2,neutral
12,bare_t100,all,ewma,197,0.08034813,0.024385048,0.1363112,2,neutral
12,bare_t100,all,ewma,198,0.12106235,0.018544711,0.22358,2,neutral
12,bare_t100,all,ewma,199,0.19768676,0.01749844,0.3778751,2,neutral
12,bare_t100,all,ewma,200,0.22357644,0.03369885,0.41345403,2,neutral
12,bare_t100,all,ewma,201,0.18317401,0.033597574,0.33275047,2,neutral
12,bare_t100,all,ewma,202,0.20855314,0.026961796,0.39014447,2,neutral
12,bare_t100,all,ewma,203,0.26327452,0.023118198,0.50343084,2,neutral
12,bare_t100,all,ewma,204,0.27629977,0.026757324,0.52584225,2,neutral
12,bare_t100,all,ewma,205,0.2985854,0.020888316,0.5762825,2,neutral
12,bare_t100,all,ewma,206,0.3020178,0.021489417,0.5825462,2,neutral
12,bare_t100,all,ewma,207,0.23197024,0.026565287,0.4373752,2,neutral
12,bare_t100,all,ewma,208,0.26640755,0.055670936,0.47714415,2,neutral
12,bare_t100,all,ewma,209,0.26548207,0.052797098,0.47816703,2,neutral
12,bare_t100,all,ewma,210,0.33261496,0.06460634,0.6006236,2,neutral
12,bare_t100,all,ewma,211,0.2547003,0.0496482,0.4597524,2,neutral
12,bare_t100,all,ewma,212,0.295017,0.08159525,0.50843877,2,neutral
12,bare_t100,all,ewma,213,0.27394065,0.11795516,0.42992613,2,neutral
12,bare_t100,all,ewma,214,0.32529268,0.1482537,0.5023317,2,neutral
12,bare_t100,all,ewma,215,0.29544222,0.13864893,0.45223555,2,neutral
12,bare_t100,all,ewma,216,0.31236023,0.15412757,0.47059286,2,neutral
12,bare_t100,all,ewma,217,0.2927908,0.15811826,0.42746338,2,neutral
12,bare_t100,all,ewma,218,0.25015923,0.12188878,0.37842968,2,neutral
12,bare_t100,all,ewma,219,0.23713142,0.11469467,0.3595682,2,neutral
12,bare_t100,all,ewma,220,0.25153616,0.11039727,0.39267504,2,neutral
12,bare_t100,all,ewma,221,0.26477212,0.13244906,0.3970952,2,neutral
12,bare_t100,all,ewma,222,0.27763182,0.15183878,0.4034249,2,neutral
12,bare_t100,all,ewma,223,0.33632576,0.16098644,0.5116651,2,neutral
12,bare_t100,all,ewma,224,0.36664134,0.1590462,0.5742365,2,neutral
12,bare_t100,all,ewma,225,0.32860672,0.12708202,0.5301314,2,neutral
12,bare_t100,all,ewma,226,0.2675937,0.09718155,0.4380059,2,neutral
12,bare_t100,all,ewma,227,0.2110892,0.07457487,0.34760353,2,neutral
12,bare_t100,all,ewma,228,0.1713362,0.05939856,0.28327385,2,neutral
12,bare_t100,all,ewma,229,0.16611177,0.050985683,0.28123784,2,neutral
12,bare_t100,all,ewma,230,0.15642211,0.0509173,0.26192692,2,neutral
12,bare_t100,all,ewma,231,0.22484939,0.06692034,0.38277844,2,neutral
12,bare_t100,all,ewma,232,0.24224706,0.07078212,0.413712,2,neutral
12,bare_t100,all,ewma,233,0.2772471,0.05575319,0.49874103,2,neutral
12,bare_t100,all,ewma,234,0.22403142,0.046867415,0.40119544,2,neutral
12,bare_t100,all,ewma,235,0.17399131,0.046940774,0.30104184,2,neutral
12,bare_t100,all,ewma,236,0.16268587,0.040189534,0.2851822,2,neutral
12,bare_t100,all,ewma,237,0.16737789,0.036013562,0.2987422,2,neutral
12,bare_t100,all,ewma,238,0.14009477,0.029664695,0.25052485,2,neutral
12,bare_t100,all,ewma,239,0.116545685,0.04274322,0.19034815,2,neutral
12,bare_t100,all,ewma,240,0.10355809,0.057768274,0.1493479,2,neutral
12,bare_t100,all,ewma,241,0.08830322,0.060494382,0.11611205,2,neutral
12,bare_t100,all,ewma,242,0.07337635,0.07337635,0.07337635,1,neutral
12,bare_t100,all,ewma,243,0.11183882,0.11183882,0.11183882,1,neutral
12,bare_t100,all,ewma,244,0.10211396,0.10211396,0.10211396,1,neutral
12,bare_t100,all,ewma,245,0.083458595,0.083458595,0.083458595,1,neutral
12,bare_t100,all,ewma,246,0.06307963,0.06307963,0.06307963,1,neutral
12,bare_t100,all,ewma,247,0.04733784,0.04733784,0.04733784,1,neutral
12,bare_t100,all,ewma,248,0.047360793,0.047360793,0.047360793,1,neutral
12,bare_t100,all,ewma,249,0.035561744,0.035561744,0.035561744,1,neutral
12,bare_t100,content,ewma,0,,,,0,neutral
12,bare_t100,content,ewma,1,0.8112671,0.571182,0.99025273,3,neutral
12,bare_t100,content,ewma,2,0.8313611,0.5629997,0.9932008,3,neutral
12,bare_t100,content,ewma,3,0.8596771,0.66640854,0.9626484,3,neutral
12,bare_t100,content,ewma,4,0.7904015,0.5679464,0.915473,3,neutral
12,bare_t100,content,ewma,5,0.8161182,0.6165206,0.93125015,3,neutral
12,bare_t100,content,ewma,6,0.82412654,0.7171939,0.9086205,3,neutral
12,bare_t100,content,ewma,7,0.7785756,0.663545,0.8755005,3,neutral
12,bare_t100,content,ewma,8,0.80611134,0.7240073,0.8807698,3,neutral
12,bare_t100,content,ewma,9,0.7685077,0.69338757,0.84123164,3,neutral
12,bare_t100,content,ewma,10,0.7656407,0.6165636,0.87111735,3,neutral
12,bare_t100,content,ewma,11,0.7668321,0.6345066,0.857943,3,neutral
12,bare_t100,content,ewma,12,0.7877638,0.6227051,0.8904192,3,neutral
12,bare_t100,content,ewma,13,0.79936296,0.6410526,0.90109104,3,neutral
12,bare_t100,content,ewma,14,0.81207746,0.65103006,0.9131381,3,neutral
12,bare_t100,content,ewma,15,0.7861826,0.5375469,0.92681944,3,neutral
12,bare_t100,content,ewma,16,0.76343155,0.4683794,0.9218534,3,neutral
12,bare_t100,content,ewma,17,0.78565973,0.59199667,0.88263315,3,neutral
12,bare_t100,content,ewma,18,0.832064,0.6939308,0.90361965,3,neutral
12,bare_t100,content,ewma,19,0.84741193,0.76889914,0.90207416,3,neutral
12,bare_t100,content,ewma,20,0.85869193,0.7944596,0.89547837,3,neutral
12,bare_t100,content,ewma,21,0.87717247,0.8345906,0.90601265,3,neutral
12,bare_t100,content,ewma,22,0.89328593,0.85642046,0.9185578,3,neutral
12,bare_t100,content,ewma,23,0.90622205,0.8778923,0.9288531,3,neutral
12,bare_t100,content,ewma,24,0.8924574,0.8626923,0.9227119,3,neutral
12,bare_t100,content,ewma,25,0.87639683,0.8225579,0.9157038,3,neutral
12,bare_t100,content,ewma,26,0.8815312,0.81475013,0.9276064,3,neutral
12,bare_t100,content,ewma,27,0.86735874,0.7657235,0.93034816,3,neutral
12,bare_t100,content,ewma,28,0.8962291,0.8231557,0.94245034,3,neutral
12,bare_t100,content,ewma,29,0.8946347,0.8559584,0.9323868,3,neutral
12,bare_t100,content,ewma,30,0.9100693,0.8770545,0.9417031,3,neutral
12,bare_t100,content,ewma,31,0.9176786,0.9005551,0.93409985,3,neutral
12,bare_t100,content,ewma,32,0.9203393,0.9110599,0.9253229,3,neutral
12,bare_t100,content,ewma,33,0.92845553,0.90736896,0.94085246,3,neutral
12,bare_t100,content,ewma,34,0.90724754,0.8301932,0.94875664,3,neutral
12,bare_t100,content,ewma,35,0.91978246,0.8455952,0.95971173,3,neutral
12,bare_t100,content,ewma,36,0.9214056,0.86269933,0.9532844,3,neutral
12,bare_t100,content,ewma,37,0.8946225,0.8471176,0.93475366,3,neutral
12,bare_t100,content,ewma,38,0.8439086,0.68415165,0.9361043,3,neutral
12,bare_t100,content,ewma,39,0.81441265,0.68632346,0.9079469,3,neutral
12,bare_t100,content,ewma,40,0.80254984,0.7249112,0.88029563,3,neutral
12,bare_t100,content,ewma,41,0.7980227,0.68081445,0.88726926,3,neutral
12,bare_t100,content,ewma,42,0.81686896,0.6936434,0.90491843,3,neutral
12,bare_t100,content,ewma,43,0.77521604,0.6081117,0.88435674,3,neutral
12,bare_t100,content,ewma,44,0.778076,0.56689143,0.89926827,3,neutral
12,bare_t100,content,ewma,45,0.7599087,0.489382,0.91065407,3,neutral
12,bare_t100,content,ewma,46,0.7476011,0.44368365,0.91820586,3,neutral
12,bare_t100,content,ewma,47,0.77389425,0.5097755,0.9248194,3,neutral
12,bare_t100,content,ewma,48,0.7500334,0.43549705,0.92287695,3,neutral
12,bare_t100,content,ewma,49,0.72810555,0.35529068,0.9282659,3,neutral
12,bare_t100,content,ewma,50,0.72841597,0.4000604,0.9157848,3,neutral
12,bare_t100,content,ewma,51,0.73884183,0.51308507,0.8828563,3,neutral
12,bare_t100,content,ewma,52,0.7224899,0.42663082,0.8940899,3,neutral
12,bare_t100,content,ewma,53,0.7286753,0.5469883,0.86221975,3,neutral
12,bare_t100,content,ewma,54,0.7385855,0.6596001,0.8106532,3,neutral
12,bare_t100,content,ewma,55,0.78122205,0.704832,0.8465453,3,neutral
12,bare_t100,content,ewma,56,0.81631947,0.7359621,0.87441754,3,neutral
12,bare_t100,content,ewma,57,0.81381065,0.6833957,0.892788,3,neutral
12,bare_t100,content,ewma,58,0.8231365,0.6760331,0.90424824,3,neutral
12,bare_t100,content,ewma,59,0.83955526,0.69768125,0.91866875,3,neutral
12,bare_t100,content,ewma,60,0.8345224,0.6603645,0.9268762,3,neutral
12,bare_t100,content,ewma,61,0.8325617,0.67307407,0.92468643,3,neutral
12,bare_t100,content,ewma,62,0.8267765,0.6471094,0.92065156,3,neutral
12,bare_t100,content,ewma,63,0.82969785,0.6907262,0.90953445,3,neutral
12,bare_t100,content,ewma,64,0.8343084,0.67465717,0.9248206,3,neutral
12,bare_t100,content,ewma,65,0.83584124,0.7104948,0.8996052,3,neutral
12,bare_t100,content,ewma,66,0.7993621,0.7090896,0.87283504,3,neutral
12,bare_t100,content,ewma,67,0.8219916,0.7791074,0.8558918,3,neutral
12,bare_t100,content,ewma,68,0.84612054,0.81669444,0.87195826,3,neutral
12,bare_t100,content,ewma,69,0.82516176,0.7718241,0.8646884,3,neutral
12,bare_t100,content,ewma,70,0.8096068,0.7898423,0.82849705,3,neutral
12,bare_t100,content,ewma,71,0.788646,0.74815744,0.8213745,3,neutral
12,bare_t100,content,ewma,72,0.8048211,0.74058795,0.8383867,3,neutral
12,bare_t100,content,ewma,73,0.81811136,0.7312972,0.86227006,3,neutral
12,bare_t100,content,ewma,74,0.8320362,0.74471164,0.879782,3,neutral
12,bare_t100,content,ewma,75,0.8399059,0.77429295,0.8744672,3,neutral
12,bare_t100,content,ewma,76,0.84434706,0.7622345,0.9005826,3,neutral
12,bare_t100,content,ewma,77,0.8407876,0.7371451,0.91205955,3,neutral
12,bare_t100,content,ewma,78,0.8503115,0.76439756,0.89606136,3,neutral
12,bare_t100,content,ewma,79,0.8685891,0.7784862,0.91665167,3,neutral
12,bare_t100,content,ewma,80,0.8868738,0.7989104,0.9333353,3,neutral
12,bare_t100,content,ewma,81,0.9013683,0.8243642,0.94250077,3,neutral
12,bare_t100,content,ewma,82,0.8989294,0.8366409,0.9354295,3,neutral
12,bare_t100,content,ewma,83,0.8991193,0.85467654,0.93037874,3,neutral
12,bare_t100,content,ewma,84,0.87980384,0.787643,0.930885,3,neutral
12,bare_t100,content,ewma,85,0.88179106,0.77863425,0.9377809,3,neutral
12,bare_t100,content,ewma,86,0.8666909,0.8037348,0.9401839,3,neutral
12,bare_t100,content,ewma,87,0.8596509,0.80626994,0.94074655,3,neutral
12,bare_t100,content,ewma,88,0.8397438,0.8064718,0.87618667,3,neutral
12,bare_t100,content,ewma,89,0.80364937,0.6879189,0.89264613,3,neutral
12,bare_t100,content,ewma,90,0.8057386,0.6886602,0.87270314,3,neutral
12,bare_t100,content,ewma,91,0.8271989,0.721728,0.88073593,3,neutral
12,bare_t100,content,ewma,92,0.8444335,0.7369916,0.8989729,3,neutral
12,bare_t100,content,ewma,93,0.78426355,0.726388,0.8284114,3,neutral
12,bare_t100,content,ewma,94,0.76360226,0.6611711,0.82907104,3,neutral
12,bare_t100,content,ewma,95,0.70139855,0.5087441,0.82107633,3,neutral
12,bare_t100,content,ewma,96,0.6904831,0.43728867,0.8335814,3,neutral
12,bare_t100,content,ewma,97,0.7340563,0.53345263,0.8557901,3,neutral
12,bare_t100,content,ewma,98,0.7487891,0.62102425,0.8438202,3,neutral
12,bare_t100,content,ewma,99,0.7509473,0.6968706,0.804598,3,neutral
12,bare_t100,content,ewma,100,0.7443728,0.7117989,0.77719754,3,neutral
12,bare_t100,content,ewma,101,0.7381181,0.70172507,0.77466017,3,neutral
12,bare_t100,content,ewma,102,0.7115433,0.59236884,0.77879375,3,neutral
12,bare_t100,content,ewma,103,0.62061995,0.45778766,0.7996947,3,neutral
12,bare_t100,content,ewma,104,0.49852026,0.3447896,0.6828938,3,neutral
12,bare_t100,content,ewma,105,0.47832942,0.2928388,0.7168107,3,neutral
12,bare_t100,content,ewma,106,0.47588983,0.28253785,0.77304095,3,neutral
12,bare_t100,content,ewma,107,0.5188305,0.3151814,0.82317805,3,neutral
12,bare_t100,content,ewma,108,0.42543182,0.23736696,0.724633,3,neutral
12,bare_t100,content,ewma,109,0.4421319,0.24657516,0.78700835,3,neutral
12,bare_t100,content,ewma,110,0.4526751,0.25955576,0.82485443,3,neutral
12,bare_t100,content,ewma,111,0.55226165,0.39654908,0.86190337,3,neutral
12,bare_t100,content,ewma,112,0.61781174,0.46566167,0.8913124,3,neutral
12,bare_t100,content,ewma,113,0.5666663,0.503849,0.6721571,3,neutral
12,bare_t100,content,ewma,114,0.583336,0.502985,0.6857195,3,neutral
12,bare_t100,content,ewma,115,0.44749463,0.38564372,0.5196705,3,neutral
12,bare_t100,content,ewma,116,0.3918233,0.34017056,0.46534207,3,neutral
12,bare_t100,content,ewma,117,0.42526317,0.38593912,0.48615566,3,neutral
12,bare_t100,content,ewma,118,0.35782012,0.33312362,0.3916044,3,neutral
12,bare_t100,content,ewma,119,0.33740386,0.3233923,0.3545995,3,neutral
12,bare_t100,content,ewma,120,0.25500342,0.24295525,0.27108607,3,neutral
12,bare_t100,content,ewma,121,0.2082603,0.19870718,0.22442059,3,neutral
12,bare_t100,content,ewma,122,0.15910971,0.15310708,0.17023818,3,neutral
12,bare_t100,content,ewma,123,0.12555858,0.12039347,0.13537528,3,neutral
12,bare_t100,content,ewma,124,0.10542029,0.099836595,0.11444679,3,neutral
12,bare_t100,content,ewma,125,0.12602256,0.09786465,0.15105845,3,neutral
12,bare_t100,content,ewma,126,0.18453224,0.093925655,0.26204285,3,neutral
12,bare_t100,content,ewma,127,0.34329817,0.279975,0.4035328,3,neutral
12,bare_t100,content,ewma,128,0.3308809,0.2734966,0.38353136,3,neutral
12,bare_t100,content,ewma,129,0.2585436,0.20907207,0.30235052,3,neutral
12,bare_t100,content,ewma,130,0.20823985,0.1632255,0.24541588,3,neutral
12,bare_t100,content,ewma,131,0.27628183,0.16361317,0.33393702,3,neutral
12,bare_t100,content,ewma,132,0.23911762,0.14504609,0.29150125,3,neutral
12,bare_t100,content,ewma,133,0.18465358,0.10932642,0.22814442,3,neutral
12,bare_t100,content,ewma,134,0.1492507,0.088432185,0.18545558,3,neutral
12,bare_t100,content,ewma,135,0.12985408,0.08639097,0.1542522,3,neutral
12,bare_t100,content,ewma,136,0.09801271,0.0654661,0.1161828,3,neutral
12,bare_t100,content,ewma,137,0.07474488,0.05032875,0.088263065,3,neutral
12,bare_t100,content,ewma,138,0.06388716,0.045517426,0.07438666,3,neutral
12,bare_t100,content,ewma,139,0.051575664,0.035930417,0.06003887,3,neutral
12,bare_t100,content,ewma,140,0.05387701,0.04522717,0.06130165,3,neutral
12,bare_t100,content,ewma,141,0.043164905,0.036827445,0.049049582,3,neutral
12,bare_t100,content,ewma,142,0.046045214,0.04086537,0.054030325,3,neutral
12,bare_t100,content,ewma,143,0.034960147,0.03096342,0.040948663,3,neutral
12,bare_t100,content,ewma,144,0.027691862,0.023722256,0.034033947,3,neutral
12,bare_t100,content,ewma,145,0.02687963,0.021011299,0.03653911,3,neutral
12,bare_t100,content,ewma,146,0.04601713,0.026396712,0.06513353,3,neutral
12,bare_t100,content,ewma,147,0.03494626,0.020425972,0.049172387,3,neutral
12,bare_t100,content,ewma,148,0.027389007,0.017220996,0.03775776,3,neutral
12,bare_t100,content,ewma,149,0.0384395,0.029758958,0.049615797,3,neutral
12,bare_t100,content,ewma,150,0.032158274,0.024340989,0.041446462,3,neutral
12,bare_t100,content,ewma,151,0.033432085,0.02617236,0.047125656,3,neutral
12,bare_t100,content,ewma,152,0.025357837,0.019837424,0.03565638,3,neutral
12,bare_t100,content,ewma,153,0.019074088,0.014916134,0.026820771,3,neutral
12,bare_t100,content,ewma,154,0.01444124,0.011240002,0.020404337,3,neutral
12,bare_t100,content,ewma,155,0.030181075,0.019145641,0.042149678,3,neutral
12,bare_t100,content,ewma,156,0.022911355,0.014519237,0.032103445,3,neutral
12,bare_t100,content,ewma,157,0.019986568,0.011750591,0.03036812,3,neutral
12,bare_t100,content,ewma,158,0.025381356,0.020861896,0.028619656,3,neutral
12,bare_t100,content,ewma,159,0.029328689,0.019018115,0.04579751,3,neutral
12,bare_t100,content,ewma,160,0.091943346,0.03751342,0.14637327,2,neutral
12,bare_t100,content,ewma,161,0.07335453,0.03517634,0.11153272,2,neutral
12,bare_t100,content,ewma,162,0.061143488,0.033265658,0.08902132,2,neutral
12,bare_t100,content,ewma,163,0.077782415,0.051832195,0.10373264,2,neutral
12,bare_t100,content,ewma,164,0.064759344,0.048242643,0.08127604,2,neutral
12,bare_t100,content,ewma,165,0.052335136,0.041769132,0.06290114,2,neutral
12,bare_t100,content,ewma,166,0.04161924,0.035186827,0.048051655,2,neutral
12,bare_t100,content,ewma,167,0.11306038,0.08340819,0.14271256,2,neutral
12,bare_t100,content,ewma,168,0.09963596,0.06388061,0.13539131,2,neutral
12,bare_t100,content,ewma,169,0.11209727,0.052652255,0.17154229,2,neutral
12,bare_t100,content,ewma,170,0.09162099,0.047422525,0.13581945,2,neutral
12,bare_t100,content,ewma,171,0.07180753,0.041514605,0.10210047,2,neutral
12,bare_t100,content,ewma,172,0.05938606,0.033180017,0.08559211,2,neutral
12,bare_t100,content,ewma,173,0.05576219,0.029629884,0.081894495,2,neutral
12,bare_t100,content,ewma,174,0.050137736,0.030072356,0.07020311,2,neutral
12,bare_t100,content,ewma,175,0.052960187,0.026577922,0.079342455,2,neutral
12,bare_t100,content,ewma,176,0.059661493,0.02021028,0.09911271,2,neutral
12,bare_t100,content,ewma,177,0.056305565,0.015767533,0.0968436,2,neutral
12,bare_t100,content,ewma,178,0.049629368,0.017572762,0.081685975,2,neutral
12,bare_t100,content,ewma,179,0.07454136,0.04352003,0.10556269,2,neutral
12,bare_t100,content,ewma,180,0.10216318,0.10076026,0.1035661,2,neutral
12,bare_t100,content,ewma,181,0.15298255,0.08975376,0.21621133,2,neutral
12,bare_t100,content,ewma,182,0.12225469,0.074666426,0.16984296,2,neutral
12,bare_t100,content,ewma,183,0.096414566,0.061310206,0.13151893,2,neutral
12,bare_t100,content,ewma,184,0.091211244,0.04793127,0.13449122,2,neutral
12,bare_t100,content,ewma,185,0.07479647,0.041006558,0.10858637,2,neutral
12,bare_t100,content,ewma,186,0.07016746,0.033767276,0.10656764,2,neutral
12,bare_t100,content,ewma,187,0.11454807,0.06745931,0.16163683,2,neutral
12,bare_t100,content,ewma,188,0.15582488,0.051946167,0.2597036,2,neutral
12,bare_t100,content,ewma,189,0.1268766,0.045852352,0.20790084,2,neutral
12,bare_t100,content,ewma,190,0.10522664,0.054526985,0.1559263,2,neutral
12,bare_t100,content,ewma,191,0.08402554,0.050810445,0.11724063,2,neutral
12,bare_t100,content,ewma,192,0.07187638,0.04402848,0.09972428,2,neutral
12,bare_t100,content,ewma,193,0.058181,0.041263767,0.07509823,2,neutral
12,bare_t100,content,ewma,194,0.0692257,0.056467015,0.08198437,2,neutral
12,bare_t100,content,ewma,195,0.081915736,0.042380463,0.12145101,2,neutral
12,bare_t100,content,ewma,196,0.07302451,0.032435477,0.11361355,2,neutral
12,bare_t100,content,ewma,197,0.08034813,0.024385048,0.1363112,2,neutral
12,bare_t100,content,ewma,198,0.12106235,0.018544711,0.22358,2,neutral
12,bare_t100,content,ewma,199,0.19768676,0.01749844,0.3778751,2,neutral
12,bare_t100,content,ewma,200,0.22357644,0.03369885,0.41345403,2,neutral
12,bare_t100,content,ewma,201,0.18317401,0.033597574,0.33275047,2,neutral
12,bare_t100,content,ewma,202,0.20855314,0.026961796,0.39014447,2,neutral
12,bare_t100,content,ewma,203,0.26327452,0.023118198,0.50343084,2,neutral
12,bare_t100,content,ewma,204,0.27629977,0.026757324,0.52584225,2,neutral
12,bare_t100,content,ewma,205,0.2985854,0.020888316,0.5762825,2,neutral
12,bare_t100,content,ewma,206,0.3020178,0.021489417,0.5825462,2,neutral
12,bare_t100,content,ewma,207,0.23197024,0.026565287,0.4373752,2,neutral
12,bare_t100,content,ewma,208,0.26640755,0.055670936,0.47714415,2,neutral
12,bare_t100,content,ewma,209,0.26548207,0.052797098,0.47816703,2,neutral
12,bare_t100,content,ewma,210,0.33261496,0.06460634,0.6006236,2,neutral
12,bare_t100,content,ewma,211,0.2547003,0.0496482,0.4597524,2,neutral
12,bare_t100,content,ewma,212,0.295017,0.08159525,0.50843877,2,neutral
12,bare_t100,content,ewma,213,0.27394065,0.11795516,0.42992613,2,neutral
12,bare_t100,content,ewma,214,0.32529268,0.1482537,0.5023317,2,neutral
12,bare_t100,content,ewma,215,0.29544222,0.13864893,0.45223555,2,neutral
12,bare_t100,content,ewma,216,0.31236023,0.15412757,0.47059286,2,neutral
12,bare_t100,content,ewma,217,0.2927908,0.15811826,0.42746338,2,neutral
12,bare_t100,content,ewma,218,0.25015923,0.12188878,0.37842968,2,neutral
12,bare_t100,content,ewma,219,0.23713142,0.11469467,0.3595682,2,neutral
12,bare_t100,content,ewma,220,0.25153616,0.11039727,0.39267504,2,neutral
12,bare_t100,content,ewma,221,0.26477212,0.13244906,0.3970952,2,neutral
12,bare_t100,content,ewma,222,0.27763182,0.15183878,0.4034249,2,neutral
12,bare_t100,content,ewma,223,0.33632576,0.16098644,0.5116651,2,neutral
12,bare_t100,content,ewma,224,0.36664134,0.1590462,0.5742365,2,neutral
12,bare_t100,content,ewma,225,0.32860672,0.12708202,0.5301314,2,neutral
12,bare_t100,content,ewma,226,0.2675937,0.09718155,0.4380059,2,neutral
12,bare_t100,content,ewma,227,0.2110892,0.07457487,0.34760353,2,neutral
12,bare_t100,content,ewma,228,0.1713362,0.05939856,0.28327385,2,neutral
12,bare_t100,content,ewma,229,0.16611177,0.050985683,0.28123784,2,neutral
12,bare_t100,content,ewma,230,0.15642211,0.0509173,0.26192692,2,neutral
12,bare_t100,content,ewma,231,0.22484939,0.06692034,0.38277844,2,neutral
12,bare_t100,content,ewma,232,0.24224706,0.07078212,0.413712,2,neutral
12,bare_t100,content,ewma,233,0.2772471,0.05575319,0.49874103,2,neutral
12,bare_t100,content,ewma,234,0.22403142,0.046867415,0.40119544,2,neutral
12,bare_t100,content,ewma,235,0.17399131,0.046940774,0.30104184,2,neutral
12,bare_t100,content,ewma,236,0.16268587,0.040189534,0.2851822,2,neutral
12,bare_t100,content,ewma,237,0.16737789,0.036013562,0.2987422,2,neutral
12,bare_t100,content,ewma,238,0.14009477,0.029664695,0.25052485,2,neutral
12,bare_t100,content,ewma,239,0.116545685,0.04274322,0.19034815,2,neutral
12,bare_t100,content,ewma,240,0.10355809,0.057768274,0.1493479,2,neutral
12,bare_t100,content,ewma,241,0.08830322,0.060494382,0.11611205,2,neutral
