activation_site,layer,metric,held_out,value
pre_mlp,17,leave_one_persona_out_cosine,bartender,0.9930392841790858
pre_mlp,17,leave_one_persona_out_cosine,comedian,0.978429637193469
pre_mlp,17,leave_one_persona_out_cosine,consultant,0.9979570975356413
pre_mlp,17,leave_one_persona_out_cosine,devils_advocate,0.9914582742787793
pre_mlp,17,leave_one_persona_out_cosine,engineer,0.9969171575431107
pre_mlp,17,leave_one_persona_out_cosine,genie,0.9947018492044893
pre_mlp,17,leave_one_persona_out_cosine,librarian,0.9961601392905635
pre_mlp,17,leave_one_persona_out_cosine,mediator,0.990599060111063
pre_mlp,17,leave_one_persona_out_cosine,mystic,0.9891081201873061
pre_mlp,17,leave_one_persona_out_cosine,pirate,0.9894264045441933
pre_mlp,17,leave_one_persona_out_cosine,tutor,0.9988777952941491
pre_mlp,17,pairwise_question_cosine,q0_vs_q2,0.41973456926054475
pre_mlp,17,pairwise_question_cosine,q0_vs_q5,0.40836307806932864
pre_mlp,17,pairwise_question_cosine,q0_vs_q51,0.3305252676685601
pre_mlp,17,pairwise_question_cosine,q0_vs_q119,0.37727550673133275
pre_mlp,17,pairwise_question_cosine,q0_vs_q190,0.4038811346388936
pre_mlp,17,pairwise_question_cosine,q2_vs_q5,0.37691782042450095
pre_mlp,17,pairwise_question_cosine,q2_vs_q51,0.30785528159389985
pre_mlp,17,pairwise_question_cosine,q2_vs_q119,0.3908645066822685
pre_mlp,17,pairwise_question_cosine,q2_vs_q190,0.4108570973413994
pre_mlp,17,pairwise_question_cosine,q5_vs_q51,0.37165842262951637
pre_mlp,17,pairwise_question_cosine,q5_vs_q119,0.3318624552803745
pre_mlp,17,pairwise_question_cosine,q5_vs_q190,0.3427449107295836
pre_mlp,17,pairwise_question_cosine,q51_vs_q119,0.29043980249632556
pre_mlp,17,pairwise_question_cosine,q51_vs_q190,0.3062545508123699
pre_mlp,17,pairwise_question_cosine,q119_vs_q190,0.3810151830787114
pre_mlp,17,leave_one_question_out_cosine,q0,0.971296477531193
pre_mlp,17,leave_one_question_out_cosine,q2,0.9866474889604925
pre_mlp,17,leave_one_question_out_cosine,q5,0.9775767313359404
pre_mlp,17,leave_one_question_out_cosine,q51,0.9634373228202976
pre_mlp,17,leave_one_question_out_cosine,q119,0.9778902541277618
pre_mlp,17,leave_one_question_out_cosine,q190,0.9867182246671142
pre_mlp,17,split_half_question_cosine,q0|q5|q119_vs_q2|q51|q190,0.6306143828816264
pre_mlp,18,leave_one_persona_out_cosine,anarchist,0.9807878368664783
pre_mlp,18,leave_one_persona_out_cosine,bartender,0.9937198900570494
pre_mlp,18,leave_one_persona_out_cosine,comedian,0.9787795998736247
pre_mlp,18,leave_one_persona_out_cosine,consultant,0.9981666294487527
pre_mlp,18,leave_one_persona_out_cosine,devils_advocate,0.9923296793260491
pre_mlp,18,leave_one_persona_out_cosine,engineer,0.9970416724350663
pre_mlp,18,leave_one_persona_out_cosine,genie,0.9949138459727854
pre_mlp,18,leave_one_persona_out_cosine,librarian,0.9965023714177641
pre_mlp,18,leave_one_persona_out_cosine,mediator,0.9916791817197436
pre_mlp,18,leave_one_persona_out_cosine,mystic,0.9889849097512613
pre_mlp,18,leave_one_persona_out_cosine,pirate,0.9900189532148947
pre_mlp,18,leave_one_persona_out_cosine,tutor,0.9989692917709697
pre_mlp,18,pairwise_question_cosine,q0_vs_q2,0.42745189917251536
pre_mlp,18,pairwise_question_cosine,q0_vs_q5,0.4319188775907753
pre_mlp,18,pairwise_question_cosine,q0_vs_q51,0.3772565412435178
pre_mlp,18,pairwise_question_cosine,q0_vs_q119,0.41108098001141574
pre_mlp,18,pairwise_question_cosine,q0_vs_q190,0.4501394318189658
pre_mlp,18,pairwise_question_cosine,q2_vs_q5,0.3971453260320279
pre_mlp,18,pairwise_question_cosine,q2_vs_q51,0.3538482797845038
pre_mlp,18,pairwise_question_cosine,q2_vs_q119,0.4126763613415132
pre_mlp,18,pairwise_question_cosine,q2_vs_q190,0.4440498405631275
pre_mlp,18,pairwise_question_cosine,q5_vs_q51,0.41319947657984635
pre_mlp,18,pairwise_question_cosine,q5_vs_q119,0.35737921613736073
pre_mlp,18,pairwise_question_cosine,q5_vs_q190,0.3678446544691952
pre_mlp,18,pairwise_question_cosine,q51_vs_q119,0.3479154167164171
pre_mlp,18,pairwise_question_cosine,q51_vs_q190,0.3383293020861987
pre_mlp,18,pairwise_question_cosine,q119_vs_q190,0.41236055650289677
pre_mlp,18,leave_one_question_out_cosine,q0,0.973257376957123
pre_mlp,18,leave_one_question_out_cosine,q2,0.9872430637793446
pre_mlp,18,leave_one_question_out_cosine,q5,0.9792546937036287
pre_mlp,18,leave_one_question_out_cosine,q51,0.9701397548157425
pre_mlp,18,leave_one_question_out_cosine,q119,0.980303211858114
pre_mlp,18,leave_one_question_out_cosine,q190,0.9883100304471031
pre_mlp,18,split_half_question_cosine,q0|q5|q119_vs_q2|q51|q190,0.6687592226997303
pre_mlp,19,leave_one_persona_out_cosine,anarchist,0.9802362332573504
pre_mlp,19,leave_one_persona_out_cosine,bartender,0.9930220417164273
pre_mlp,19,leave_one_persona_out_cosine,comedian,0.9770157257290712
