layer,condition,token_set,smoothing,token_in_prompt_ix,mean,ci_lo,ci_hi,n,input_set
12,sys_t25,all,raw,197,0.13771872,0.11499463,0.16382737,173,neutral
12,sys_t25,all,raw,198,0.1323526,0.111543916,0.15571964,173,neutral
12,sys_t25,all,raw,199,0.1421395,0.117577024,0.16880226,173,neutral
12,sys_t25,all,raw,200,0.15590893,0.13011128,0.18358316,172,neutral
12,sys_t25,all,raw,201,0.14017698,0.110386,0.16830266,171,neutral
12,sys_t25,all,raw,202,0.12936528,0.1076601,0.15341146,171,neutral
12,sys_t25,all,raw,203,0.13018322,0.107914455,0.15908633,171,neutral
12,sys_t25,all,raw,204,0.13424759,0.11203235,0.1601763,171,neutral
12,sys_t25,all,raw,205,0.14611103,0.11956855,0.16846068,171,neutral
12,sys_t25,all,raw,206,0.12308316,0.101707645,0.1470355,171,neutral
12,sys_t25,all,raw,207,0.13628961,0.11313135,0.1635165,170,neutral
12,sys_t25,all,raw,208,0.13863483,0.11391929,0.16786829,170,neutral
12,sys_t25,all,raw,209,0.1514807,0.12828602,0.17746598,170,neutral
12,sys_t25,all,raw,210,0.1252213,0.10267903,0.14763026,170,neutral
12,sys_t25,all,raw,211,0.14373891,0.11991862,0.17183022,169,neutral
12,sys_t25,all,raw,212,0.1433176,0.12278701,0.16404165,169,neutral
12,sys_t25,all,raw,213,0.1485755,0.123603925,0.17980406,169,neutral
12,sys_t25,all,raw,214,0.14190309,0.11538782,0.16467765,169,neutral
12,sys_t25,all,raw,215,0.13925579,0.119426966,0.16146615,169,neutral
12,sys_t25,all,raw,216,0.1620532,0.13861468,0.1875351,169,neutral
12,sys_t25,all,raw,217,0.15410367,0.13024685,0.1868652,169,neutral
12,sys_t25,all,raw,218,0.17295581,0.14232834,0.20278017,169,neutral
12,sys_t25,all,raw,219,0.1398337,0.11436818,0.16317719,169,neutral
12,sys_t25,all,raw,220,0.14716756,0.119661525,0.1794667,168,neutral
12,sys_t25,all,raw,221,0.13530064,0.10895612,0.1611696,168,neutral
12,sys_t25,all,raw,222,0.14269069,0.11969411,0.17041539,167,neutral
12,sys_t25,all,raw,223,0.14168648,0.11349675,0.16565059,167,neutral
12,sys_t25,all,raw,224,0.13266596,0.108075604,0.16311732,167,neutral
12,sys_t25,all,raw,225,0.1348191,0.11083945,0.1581078,166,neutral
12,sys_t25,all,raw,226,0.12939425,0.10695095,0.15263782,165,neutral
12,sys_t25,all,raw,227,0.14794078,0.12133312,0.17462935,164,neutral
12,sys_t25,all,raw,228,0.14230159,0.11248448,0.16946048,164,neutral
12,sys_t25,all,raw,229,0.15377581,0.12615773,0.17773587,164,neutral
12,sys_t25,all,raw,230,0.14984816,0.123230994,0.17866343,164,neutral
12,sys_t25,all,raw,231,0.14675789,0.122407414,0.16933589,164,neutral
12,sys_t25,all,raw,232,0.15102328,0.121577226,0.1775081,163,neutral
12,sys_t25,all,raw,233,0.14735574,0.120751075,0.17542124,163,neutral
12,sys_t25,all,raw,234,0.14941181,0.124069005,0.17384267,163,neutral
12,sys_t25,all,raw,235,0.15390523,0.13025263,0.18242759,163,neutral
12,sys_t25,all,raw,236,0.15063772,0.12058801,0.1815972,162,neutral
12,sys_t25,all,raw,237,0.16498859,0.13573699,0.19804141,162,neutral
12,sys_t25,all,raw,238,0.122958854,0.09852665,0.14602023,162,neutral
12,sys_t25,all,raw,239,0.15371184,0.1276075,0.18292403,162,neutral
12,sys_t25,all,raw,240,0.16380635,0.13535284,0.1925896,162,neutral
12,sys_t25,all,raw,241,0.1380152,0.115388595,0.16582765,162,neutral
12,sys_t25,all,raw,242,0.15320787,0.12447736,0.18449865,162,neutral
12,sys_t25,all,raw,243,0.15601763,0.12980753,0.18522038,162,neutral
12,sys_t25,all,raw,244,0.15008995,0.121527925,0.17184821,162,neutral
12,sys_t25,all,raw,245,0.13425192,0.1093103,0.15470308,162,neutral
12,sys_t25,all,raw,246,0.145827,0.11992239,0.17104104,160,neutral
12,sys_t25,all,raw,247,0.16447641,0.13502367,0.19486256,160,neutral
12,sys_t25,all,raw,248,0.15207154,0.12804987,0.17912993,160,neutral
12,sys_t25,all,raw,249,0.1262186,0.10070195,0.15411396,160,neutral
12,sys_t25,content,raw,0,,,,0,neutral
12,sys_t25,content,raw,1,0.94707096,0.9381015,0.9576183,199,neutral
12,sys_t25,content,raw,2,0.85032034,0.8270621,0.87740296,199,neutral
12,sys_t25,content,raw,3,0.8052306,0.77047366,0.8393856,199,neutral
12,sys_t25,content,raw,4,0.78582424,0.75263214,0.8193672,199,neutral
12,sys_t25,content,raw,5,0.77661127,0.74336916,0.80542135,199,neutral
12,sys_t25,content,raw,6,0.74764913,0.7120022,0.78934574,199,neutral
12,sys_t25,content,raw,7,0.7451012,0.7054155,0.7863056,199,neutral
12,sys_t25,content,raw,8,0.750694,0.71079886,0.7878249,199,neutral
12,sys_t25,content,raw,9,0.7631928,0.7201551,0.80066204,199,neutral
12,sys_t25,content,raw,10,0.78192896,0.75130725,0.81715935,199,neutral
12,sys_t25,content,raw,11,0.7820209,0.74518573,0.8092326,199,neutral
12,sys_t25,content,raw,12,0.7791675,0.7495997,0.8086675,199,neutral
12,sys_t25,content,raw,13,0.79862326,0.7618807,0.829712,199,neutral
12,sys_t25,content,raw,14,0.7881863,0.75237805,0.8182743,199,neutral
12,sys_t25,content,raw,15,0.7777777,0.7444503,0.80890054,199,neutral
12,sys_t25,content,raw,16,0.76548624,0.73147756,0.7942169,199,neutral
12,sys_t25,content,raw,17,0.8045537,0.77186704,0.83310187,199,neutral
12,sys_t25,content,raw,18,0.78207,0.7406215,0.8198206,199,neutral
12,sys_t25,content,raw,19,0.79166377,0.7547395,0.82600987,199,neutral
12,sys_t25,content,raw,20,0.76797754,0.7251309,0.8013133,199,neutral
12,sys_t25,content,raw,21,0.77720505,0.7453354,0.8102713,199,neutral
12,sys_t25,content,raw,22,0.79690474,0.76586944,0.830032,199,neutral
12,sys_t25,content,raw,23,0.7965483,0.7687734,0.82849884,199,neutral
12,sys_t25,content,raw,24,0.79730433,0.76242304,0.8317481,199,neutral
12,sys_t25,content,raw,25,,,,0,neutral
12,sys_t25,content,raw,26,,,,0,neutral
12,sys_t25,content,raw,27,,,,0,neutral
12,sys_t25,content,raw,28,0.77003527,0.7292733,0.80516225,199,neutral
12,sys_t25,content,raw,29,0.23475459,0.19966398,0.2718609,199,neutral
12,sys_t25,content,raw,30,0.42919922,0.3873337,0.47606093,199,neutral
12,sys_t25,content,raw,31,0.023817858,0.018330814,0.029543268,199,neutral
12,sys_t25,content,raw,32,0.030469142,0.025586577,0.03649292,199,neutral
12,sys_t25,content,raw,33,0.3470252,0.32141274,0.3803088,199,neutral
12,sys_t25,content,raw,34,0.032060552,0.028345745,0.036300488,199,neutral
12,sys_t25,content,raw,35,0.5826861,0.54713756,0.62180746,199,neutral
12,sys_t25,content,raw,36,0.038605407,0.034257337,0.043455314,199,neutral
12,sys_t25,content,raw,37,0.18746372,0.17150195,0.2034839,199,neutral
12,sys_t25,content,raw,38,0.7186183,0.6855977,0.74987906,199,neutral
12,sys_t25,content,raw,39,0.66036564,0.6288609,0.704279,199,neutral
12,sys_t25,content,raw,40,0.32202727,0.2999629,0.34714895,199,neutral
12,sys_t25,content,raw,41,0.18591315,0.17241563,0.20153415,199,neutral
12,sys_t25,content,raw,42,0.118178144,0.10952888,0.12817188,199,neutral
12,sys_t25,content,raw,43,0.006094545,0.0055236053,0.0067840973,199,neutral
12,sys_t25,content,raw,44,0.5475914,0.513282,0.5803411,199,neutral
12,sys_t25,content,raw,45,0.42491698,0.3890277,0.46441627,199,neutral
12,sys_t25,content,raw,46,0.35266557,0.31875405,0.39076006,199,neutral
12,sys_t25,content,raw,47,0.016143162,0.014843059,0.017672861,199,neutral
12,sys_t25,content,raw,48,0.09661353,0.08370914,0.110891424,199,neutral
12,sys_t25,content,raw,49,0.009273064,0.008333103,0.010623916,199,neutral
12,sys_t25,content,raw,50,0.0010090064,0.0008776459,0.001132189,199,neutral
12,sys_t25,content,raw,51,0.052811638,0.048425704,0.057874728,199,neutral
12,sys_t25,content,raw,52,0.024911288,0.023174383,0.026749969,199,neutral
12,sys_t25,content,raw,53,0.0050071334,0.0026600661,0.009557103,199,neutral
12,sys_t25,content,raw,54,0.311354,0.2713831,0.34926888,199,neutral
12,sys_t25,content,raw,55,0.32536674,0.28660727,0.3648377,199,neutral
12,sys_t25,content,raw,56,0.008311665,0.007668768,0.009026077,199,neutral
12,sys_t25,content,raw,57,0.023676535,0.014627991,0.035667673,199,neutral
12,sys_t25,content,raw,58,0.0011793635,0.001060961,0.0013271001,199,neutral
12,sys_t25,content,raw,59,0.45055568,0.4108148,0.48873863,199,neutral
12,sys_t25,content,raw,60,0.008887216,0.008052861,0.009818519,199,neutral
12,sys_t25,content,raw,61,0.001969111,0.0017152993,0.0021800313,199,neutral
12,sys_t25,content,raw,62,0.05268291,0.049292248,0.056385543,199,neutral
12,sys_t25,content,raw,63,0.031090777,0.02939724,0.033203196,199,neutral
12,sys_t25,content,raw,64,0.04793915,0.043922402,0.052018244,199,neutral
12,sys_t25,content,raw,65,0.056021042,0.05203749,0.05999851,199,neutral
12,sys_t25,content,raw,66,0.017078653,0.015886998,0.018373275,199,neutral
12,sys_t25,content,raw,67,0.09882592,0.08863178,0.10966973,199,neutral
12,sys_t25,content,raw,68,0.023444718,0.021803029,0.02545257,199,neutral
12,sys_t25,content,raw,69,0.0026858659,0.0024841574,0.0029005485,199,neutral
12,sys_t25,content,raw,70,0.0020987417,0.001903428,0.0023065275,199,neutral
12,sys_t25,content,raw,71,0.00016104363,0.000149781,0.00017594507,199,neutral
12,sys_t25,content,raw,72,0.00039460263,0.00033867985,0.0004913245,199,neutral
12,sys_t25,content,raw,73,0.027935721,0.025769327,0.030068673,199,neutral
12,sys_t25,content,raw,74,0.11807841,0.096488155,0.14506005,199,neutral
12,sys_t25,content,raw,75,0.0005305063,0.00048131714,0.0005979946,199,neutral
12,sys_t25,content,raw,76,0.00089480175,0.0007923226,0.0009765645,199,neutral
12,sys_t25,content,raw,77,0.041541357,0.039257906,0.044197623,199,neutral
12,sys_t25,content,raw,78,0.026158508,0.021651832,0.030631028,199,neutral
12,sys_t25,content,raw,79,0.12390879,0.10077435,0.14555138,199,neutral
12,sys_t25,content,raw,80,0.0026068464,0.0024012115,0.0027899244,199,neutral
12,sys_t25,content,raw,81,0.00028870374,0.00016656333,0.0004258732,199,neutral
12,sys_t25,content,raw,82,0.0017759842,0.001572042,0.002001678,199,neutral
12,sys_t25,content,raw,83,0.0035317217,0.0032790855,0.003887854,199,neutral
12,sys_t25,content,raw,84,0.00014272635,0.00013358402,0.00015123552,199,neutral
12,sys_t25,content,raw,85,,,,0,neutral
12,sys_t25,content,raw,86,0.060334604,0.04826003,0.07706046,199,neutral
12,sys_t25,content,raw,87,0.13957109,0.12008397,0.1701385,199,neutral
12,sys_t25,content,raw,88,0.13298301,0.11292711,0.15524794,199,neutral
12,sys_t25,content,raw,89,0.12968989,0.107672505,0.15434788,199,neutral
12,sys_t25,content,raw,90,0.1316906,0.10811635,0.15235618,199,neutral
12,sys_t25,content,raw,91,0.14347178,0.12138323,0.16341926,199,neutral
12,sys_t25,content,raw,92,0.1349835,0.106944926,0.16078521,199,neutral
12,sys_t25,content,raw,93,0.13896215,0.1167345,0.16399647,199,neutral
12,sys_t25,content,raw,94,0.12522408,0.10280543,0.14867271,199,neutral
12,sys_t25,content,raw,95,0.12821662,0.10370455,0.15767531,199,neutral
12,sys_t25,content,raw,96,0.13287537,0.11128485,0.15968895,199,neutral
12,sys_t25,content,raw,97,0.13573892,0.10989146,0.16687861,199,neutral
12,sys_t25,content,raw,98,0.12647709,0.10113849,0.15293469,199,neutral
12,sys_t25,content,raw,99,0.15104118,0.12557572,0.17569579,198,neutral
12,sys_t25,content,raw,100,0.13759771,0.11120944,0.16238473,198,neutral
12,sys_t25,content,raw,101,0.14721942,0.121283725,0.17717986,198,neutral
12,sys_t25,content,raw,102,0.1099279,0.093080185,0.12743281,198,neutral
12,sys_t25,content,raw,103,0.14047544,0.11824072,0.16417454,198,neutral
12,sys_t25,content,raw,104,0.14405137,0.11978304,0.17159489,197,neutral
12,sys_t25,content,raw,105,0.14406595,0.11808154,0.17338379,197,neutral
12,sys_t25,content,raw,106,0.12665,0.105685286,0.15003337,196,neutral
12,sys_t25,content,raw,107,0.13722315,0.1111648,0.16394591,196,neutral
12,sys_t25,content,raw,108,0.15780532,0.13235916,0.18591972,195,neutral
12,sys_t25,content,raw,109,0.14036721,0.117351845,0.16759321,195,neutral
12,sys_t25,content,raw,110,0.13497229,0.110343136,0.15928046,195,neutral
12,sys_t25,content,raw,111,0.17147475,0.14425741,0.19803886,194,neutral
12,sys_t25,content,raw,112,0.12750104,0.10421287,0.15345064,194,neutral
12,sys_t25,content,raw,113,0.14333081,0.118481785,0.17410128,194,neutral
12,sys_t25,content,raw,114,0.14549027,0.12226475,0.1698526,193,neutral
12,sys_t25,content,raw,115,0.119425,0.095298745,0.13819514,193,neutral
12,sys_t25,content,raw,116,0.1327605,0.1081786,0.15979607,193,neutral
12,sys_t25,content,raw,117,0.15090698,0.12265945,0.18171355,193,neutral
12,sys_t25,content,raw,118,0.13758156,0.113111064,0.16711693,193,neutral
12,sys_t25,content,raw,119,0.13047223,0.10712111,0.15127401,193,neutral
12,sys_t25,content,raw,120,0.12516062,0.10141725,0.14913175,192,neutral
12,sys_t25,content,raw,121,0.13631918,0.10870767,0.1628194,192,neutral
12,sys_t25,content,raw,122,0.14403519,0.11886313,0.16827671,192,neutral
12,sys_t25,content,raw,123,0.14437933,0.12373626,0.16914791,191,neutral
12,sys_t25,content,raw,124,0.12978774,0.10609651,0.1534107,191,neutral
12,sys_t25,content,raw,125,0.1521804,0.12914367,0.18112308,191,neutral
12,sys_t25,content,raw,126,0.1340182,0.10843692,0.15674154,191,neutral
12,sys_t25,content,raw,127,0.1276651,0.10738294,0.14928003,191,neutral
12,sys_t25,content,raw,128,0.13623898,0.1140298,0.16613476,190,neutral
12,sys_t25,content,raw,129,0.1383584,0.112232134,0.16211541,189,neutral
12,sys_t25,content,raw,130,0.12934081,0.10511668,0.1537363,189,neutral
12,sys_t25,content,raw,131,0.15096128,0.12580286,0.1773133,189,neutral
12,sys_t25,content,raw,132,0.13220808,0.10949752,0.15436544,189,neutral
12,sys_t25,content,raw,133,0.14134227,0.11340294,0.17037486,189,neutral
12,sys_t25,content,raw,134,0.13067043,0.107963,0.15839782,189,neutral
12,sys_t25,content,raw,135,0.12034334,0.09886017,0.14410028,189,neutral
12,sys_t25,content,raw,136,0.12840383,0.103437416,0.15417635,189,neutral
12,sys_t25,content,raw,137,0.14044504,0.11306174,0.15995763,189,neutral
12,sys_t25,content,raw,138,0.1314403,0.106002785,0.15826236,189,neutral
12,sys_t25,content,raw,139,0.14076959,0.11882663,0.16380854,189,neutral
12,sys_t25,content,raw,140,0.119779415,0.09753862,0.14293988,188,neutral
12,sys_t25,content,raw,141,0.13679881,0.11516431,0.16232778,188,neutral
12,sys_t25,content,raw,142,0.12386846,0.10111857,0.14578168,188,neutral
12,sys_t25,content,raw,143,0.12964696,0.10657836,0.15510626,188,neutral
12,sys_t25,content,raw,144,0.13527852,0.11811753,0.15918906,188,neutral
12,sys_t25,content,raw,145,0.1308834,0.10650197,0.15546052,188,neutral
12,sys_t25,content,raw,146,0.14045177,0.11560661,0.16803405,188,neutral
12,sys_t25,content,raw,147,0.11948676,0.099510856,0.14555061,188,neutral
12,sys_t25,content,raw,148,0.120222405,0.09875778,0.14320128,188,neutral
12,sys_t25,content,raw,149,0.13197872,0.11104405,0.15158673,188,neutral
12,sys_t25,content,raw,150,0.12012177,0.09771801,0.14788607,188,neutral
12,sys_t25,content,raw,151,0.11664083,0.09505304,0.14326617,188,neutral
12,sys_t25,content,raw,152,0.12194042,0.09829275,0.14675178,188,neutral
12,sys_t25,content,raw,153,0.12361468,0.09875074,0.14656842,187,neutral
12,sys_t25,content,raw,154,0.12800084,0.10229406,0.15772337,187,neutral
12,sys_t25,content,raw,155,0.13326846,0.111379,0.16019405,187,neutral
12,sys_t25,content,raw,156,0.13193533,0.11065024,0.15933609,186,neutral
12,sys_t25,content,raw,157,0.11899468,0.099231504,0.14185773,186,neutral
12,sys_t25,content,raw,158,0.13110527,0.10727894,0.15424673,186,neutral
12,sys_t25,content,raw,159,0.12971978,0.109532125,0.15716517,184,neutral
12,sys_t25,content,raw,160,0.12648843,0.10496253,0.14823425,184,neutral
12,sys_t25,content,raw,161,0.15166464,0.12386251,0.18114491,184,neutral
12,sys_t25,content,raw,162,0.13843152,0.115111984,0.16844581,184,neutral
12,sys_t25,content,raw,163,0.13048024,0.107838444,0.15266821,184,neutral
12,sys_t25,content,raw,164,0.14621247,0.11906466,0.1785472,183,neutral
12,sys_t25,content,raw,165,0.12579446,0.10871607,0.14758706,183,neutral
12,sys_t25,content,raw,166,0.12807345,0.10768246,0.15243372,183,neutral
12,sys_t25,content,raw,167,0.14098212,0.11650811,0.16896854,183,neutral
12,sys_t25,content,raw,168,0.12634683,0.10246671,0.15247852,183,neutral
12,sys_t25,content,raw,169,0.14809108,0.12406783,0.18167317,183,neutral
12,sys_t25,content,raw,170,0.13208096,0.1054138,0.15685342,183,neutral
12,sys_t25,content,raw,171,0.13503638,0.111026675,0.16727972,183,neutral
12,sys_t25,content,raw,172,0.13364051,0.10704164,0.1620964,182,neutral
12,sys_t25,content,raw,173,0.146876,0.12064614,0.17245005,182,neutral
12,sys_t25,content,raw,174,0.14193755,0.11528732,0.1683252,182,neutral
12,sys_t25,content,raw,175,0.12742627,0.10254637,0.1524354,182,neutral
12,sys_t25,content,raw,176,0.15740009,0.13118048,0.1841296,181,neutral
12,sys_t25,content,raw,177,0.14124542,0.11506188,0.16902547,181,neutral
12,sys_t25,content,raw,178,0.13646775,0.11290261,0.16260137,181,neutral
12,sys_t25,content,raw,179,0.12285592,0.10335511,0.14626816,181,neutral
12,sys_t25,content,raw,180,0.1272459,0.10674265,0.15181828,180,neutral
12,sys_t25,content,raw,181,0.14665146,0.123458706,0.17340831,180,neutral
12,sys_t25,content,raw,182,0.14205831,0.11981138,0.16979699,178,neutral
12,sys_t25,content,raw,183,0.1463343,0.11503179,0.1753202,178,neutral
12,sys_t25,content,raw,184,0.13886102,0.11291662,0.1647019,178,neutral
12,sys_t25,content,raw,185,0.12770535,0.10476262,0.1531729,178,neutral
12,sys_t25,content,raw,186,0.13949613,0.11757822,0.16400325,176,neutral
12,sys_t25,content,raw,187,0.15685989,0.12944137,0.18049397,175,neutral
12,sys_t25,content,raw,188,0.14869493,0.12409681,0.17218572,175,neutral
12,sys_t25,content,raw,189,0.14104566,0.11720045,0.16374402,175,neutral
12,sys_t25,content,raw,190,0.13862981,0.1113744,0.16549225,175,neutral
12,sys_t25,content,raw,191,0.14062896,0.114346944,0.16601625,175,neutral
12,sys_t25,content,raw,192,0.13110813,0.10618543,0.15501116,174,neutral
12,sys_t25,content,raw,193,0.1525486,0.12676755,0.17845829,174,neutral
12,sys_t25,content,raw,194,0.14043814,0.11599447,0.16607027,173,neutral
12,sys_t25,content,raw,195,0.14341547,0.11866996,0.16901787,173,neutral
12,sys_t25,content,raw,196,0.13658734,0.11484382,0.16370454,173,neutral
12,sys_t25,content,raw,197,0.13771872,0.11250509,0.165198,173,neutral
12,sys_t25,content,raw,198,0.1323526,0.11281753,0.15428773,173,neutral
12,sys_t25,content,raw,199,0.1421395,0.11794862,0.1704138,173,neutral
12,sys_t25,content,raw,200,0.15590893,0.12954025,0.18745132,172,neutral
12,sys_t25,content,raw,201,0.14017698,0.11351474,0.17392501,171,neutral
12,sys_t25,content,raw,202,0.12936528,0.105144985,0.1536508,171,neutral
12,sys_t25,content,raw,203,0.13018322,0.10335132,0.15416604,171,neutral
12,sys_t25,content,raw,204,0.13424759,0.11307079,0.15979096,171,neutral
12,sys_t25,content,raw,205,0.14611103,0.1220573,0.17384896,171,neutral
12,sys_t25,content,raw,206,0.12308316,0.10258578,0.14203723,171,neutral
12,sys_t25,content,raw,207,0.13628961,0.110713735,0.16282173,170,neutral
12,sys_t25,content,raw,208,0.13863483,0.10903557,0.16779482,170,neutral
12,sys_t25,content,raw,209,0.1514807,0.12512337,0.18372048,170,neutral
12,sys_t25,content,raw,210,0.1252213,0.10180099,0.14730902,170,neutral
12,sys_t25,content,raw,211,0.14373891,0.12242866,0.16965365,169,neutral
12,sys_t25,content,raw,212,0.1433176,0.11782487,0.1691747,169,neutral
12,sys_t25,content,raw,213,0.1485755,0.118066885,0.176218,169,neutral
12,sys_t25,content,raw,214,0.14190309,0.116419755,0.16845292,169,neutral
12,sys_t25,content,raw,215,0.13925579,0.11609921,0.16475223,169,neutral
12,sys_t25,content,raw,216,0.1620532,0.13941662,0.19071405,169,neutral
12,sys_t25,content,raw,217,0.15410367,0.12896374,0.18217444,169,neutral
12,sys_t25,content,raw,218,0.17295581,0.14256863,0.20220827,169,neutral
12,sys_t25,content,raw,219,0.1398337,0.111453325,0.16682848,169,neutral
12,sys_t25,content,raw,220,0.14716756,0.11731909,0.17437805,168,neutral
12,sys_t25,content,raw,221,0.13530064,0.11013298,0.15999073,168,neutral
12,sys_t25,content,raw,222,0.14269069,0.1185304,0.16643794,167,neutral
12,sys_t25,content,raw,223,0.14168648,0.11670702,0.1655455,167,neutral
12,sys_t25,content,raw,224,0.13266596,0.10869439,0.1581419,167,neutral
12,sys_t25,content,raw,225,0.1348191,0.111392744,0.15936238,166,neutral
12,sys_t25,content,raw,226,0.12939425,0.106526196,0.15364335,165,neutral
12,sys_t25,content,raw,227,0.14794078,0.123530395,0.17601722,164,neutral
12,sys_t25,content,raw,228,0.14230159,0.11646892,0.16608782,164,neutral
12,sys_t25,content,raw,229,0.15377581,0.12865213,0.18029611,164,neutral
12,sys_t25,content,raw,230,0.14984816,0.12151038,0.17671122,164,neutral
12,sys_t25,content,raw,231,0.14675789,0.1222122,0.17086329,164,neutral
12,sys_t25,content,raw,232,0.15102328,0.12153171,0.17997676,163,neutral
12,sys_t25,content,raw,233,0.14735574,0.12406218,0.17493649,163,neutral
12,sys_t25,content,raw,234,0.14941181,0.12246457,0.17689304,163,neutral
12,sys_t25,content,raw,235,0.15390523,0.13021766,0.18022308,163,neutral
12,sys_t25,content,raw,236,0.15063772,0.120895304,0.17924352,162,neutral
12,sys_t25,content,raw,237,0.16498859,0.13540277,0.19457445,162,neutral
12,sys_t25,content,raw,238,0.122958854,0.09827136,0.1472816,162,neutral
12,sys_t25,content,raw,239,0.15371184,0.1249826,0.17946024,162,neutral
12,sys_t25,content,raw,240,0.16380635,0.13756403,0.19185983,162,neutral
12,sys_t25,content,raw,241,0.1380152,0.112826444,0.16099344,162,neutral
12,sys_t25,content,raw,242,0.15320787,0.12740588,0.1811411,162,neutral
12,sys_t25,content,raw,243,0.15601763,0.12739421,0.1826392,162,neutral
12,sys_t25,content,raw,244,0.15008995,0.1234373,0.17746606,162,neutral
12,sys_t25,content,raw,245,0.13425192,0.107744366,0.160084,162,neutral
12,sys_t25,content,raw,246,0.145827,0.12136783,0.17242187,160,neutral
12,sys_t25,content,raw,247,0.16447641,0.13342567,0.19416879,160,neutral
12,sys_t25,content,raw,248,0.15207154,0.12340929,0.17577444,160,neutral
12,sys_t25,content,raw,249,0.1262186,0.10296191,0.15211752,160,neutral
12,sys_t25,all,ewma,0,0.9995462,0.9995462,0.9995462,199,neutral
12,sys_t25,all,ewma,1,0.96956027,0.9636328,0.975304,199,neutral
12,sys_t25,all,ewma,2,0.9179976,0.9027918,0.9324467,199,neutral
12,sys_t25,all,ewma,3,0.8767574,0.8596178,0.8965934,199,neutral
12,sys_t25,all,ewma,4,0.84695053,0.82699937,0.8694311,199,neutral
12,sys_t25,all,ewma,5,0.8255588,0.8039796,0.84964454,199,neutral
12,sys_t25,all,ewma,6,0.8030808,0.7803177,0.8252879,199,neutral
12,sys_t25,all,ewma,7,0.7869737,0.76277167,0.81141704,199,neutral
12,sys_t25,all,ewma,8,0.7771673,0.7517681,0.801778,199,neutral
12,sys_t25,all,ewma,9,0.7734651,0.74656034,0.79844165,199,neutral
12,sys_t25,all,ewma,10,0.7756746,0.74702305,0.7985254,199,neutral
12,sys_t25,all,ewma,11,0.7773129,0.75162065,0.8009926,199,neutral
12,sys_t25,all,ewma,12,0.7777877,0.7528602,0.8024907,199,neutral
12,sys_t25,all,ewma,13,0.7830914,0.7581725,0.8075195,199,neutral
12,sys_t25,all,ewma,14,0.78438234,0.7641535,0.8061617,199,neutral
12,sys_t25,all,ewma,15,0.7827143,0.7615872,0.80410576,199,neutral
12,sys_t25,all,ewma,16,0.7783749,0.75723195,0.80043596,199,neutral
12,sys_t25,all,ewma,17,0.7849565,0.7636774,0.8067879,199,neutral
12,sys_t25,all,ewma,18,0.7842319,0.75923294,0.8073774,199,neutral
12,sys_t25,all,ewma,19,0.78609586,0.75951254,0.8091182,199,neutral
12,sys_t25,all,ewma,20,0.78155565,0.7580249,0.8023926,199,neutral
12,sys_t25,all,ewma,21,0.78046566,0.7571186,0.80070823,199,neutral
12,sys_t25,all,ewma,22,0.78458107,0.7617822,0.80749106,199,neutral
12,sys_t25,all,ewma,23,0.7875759,0.76524454,0.8095095,199,neutral
12,sys_t25,all,ewma,24,0.79000986,0.7688952,0.8119846,199,neutral
12,sys_t25,all,ewma,25,0.77802956,0.7564552,0.79883766,199,neutral
12,sys_t25,all,ewma,26,0.7896509,0.76653063,0.8088283,199,neutral
12,sys_t25,all,ewma,27,0.81818146,0.7972053,0.83645695,199,neutral
12,sys_t25,all,ewma,28,0.8061422,0.7838271,0.82512873,199,neutral
12,sys_t25,all,ewma,29,0.66326976,0.6421133,0.68628985,199,neutral
12,sys_t25,all,ewma,30,0.60474443,0.58498734,0.62850946,199,neutral
12,sys_t25,all,ewma,31,0.45949805,0.44410378,0.47671765,199,neutral
12,sys_t25,all,ewma,32,0.35223266,0.34033778,0.36654925,199,neutral
12,sys_t25,all,ewma,33,0.3509309,0.33734304,0.3648976,199,neutral
12,sys_t25,all,ewma,34,0.27120996,0.2606451,0.2818293,199,neutral
12,sys_t25,all,ewma,35,0.34908146,0.3358328,0.36194313,199,neutral
12,sys_t25,all,ewma,36,0.27146056,0.26149228,0.28212205,199,neutral
12,sys_t25,all,ewma,37,0.25046095,0.23913078,0.26127684,199,neutral
12,sys_t25,all,ewma,38,0.3675018,0.35349318,0.38118306,199,neutral
12,sys_t25,all,ewma,39,0.44071862,0.42423207,0.4552502,199,neutral
12,sys_t25,all,ewma,40,0.4110455,0.3932628,0.42609057,199,neutral
12,sys_t25,all,ewma,41,0.35476208,0.34049922,0.36944473,199,neutral
12,sys_t25,all,ewma,42,0.29561585,0.28313938,0.30815563,199,neutral
12,sys_t25,all,ewma,43,0.2232353,0.21384981,0.23273368,199,neutral
12,sys_t25,all,ewma,44,0.30432442,0.2895633,0.31615645,199,neutral
12,sys_t25,all,ewma,45,0.33447275,0.3187042,0.35036182,199,neutral
12,sys_t25,all,ewma,46,0.33902097,0.32114547,0.35680118,199,neutral
12,sys_t25,all,ewma,47,0.25830135,0.24473314,0.27123016,199,neutral
12,sys_t25,all,ewma,48,0.21787935,0.20620416,0.22872075,199,neutral
12,sys_t25,all,ewma,49,0.1657278,0.1570383,0.17400189,199,neutral
12,sys_t25,all,ewma,50,0.1245481,0.11803065,0.1307628,199,neutral
12,sys_t25,all,ewma,51,0.106613964,0.10090606,0.11166293,199,neutral
12,sys_t25,all,ewma,52,0.08618828,0.08200322,0.09038053,199,neutral
12,sys_t25,all,ewma,53,0.065892994,0.0625389,0.06958695,199,neutral
